Trial,Mu_Option1,Mu_Option2,Mu_Option3,Reward_Option1,Reward_Option2,Reward_Option3
61,61.6928004040718,50.6448226295553,61.054974431156,58.2093362134775,43.1680884847216,60.7212229426207
62,60.4583499552361,50.6628415523958,61.4221730763407,59.4447173272638,41.8015139443401,59.9349096216995
63,59.7744701930614,52.4270264456359,63.2285627659147,62.3455006283715,52.3185839010255,59.6230940359155
64,61.308650854999,51.0415095875692,63.0887779160018,66.738336083905,48.3083174412096,57.8967557169862
65,60.8637381031009,50.0540164701734,62.3338433229291,70.7416195074373,49.1305546231607,61.739375369667
66,62.7299716666388,51.4739673503091,61.153026828774,63.4809854212795,54.5606887342142,61.1823209874865
67,63.0688928244081,53.4772867503069,60.215262906696,66.6374974779874,49.8985332653336,59.2879193341095
68,62.8098372409839,53.0335056419086,60.1950900460282,65.6988193875244,58.8742753761654,56.7378604388354
69,64.6776252174338,53.7826308917004,60.1929078006848,63.231165882104,56.2872925193609,63.8900238582435
70,63.9790436816594,54.0041856875829,59.6320527442644,66.3167385629843,58.9104813932151,53.435976615776
71,64.8371424404282,54.7579505985845,60.7280109164048,64.685612710061,57.7099872819027,59.3497277408449
72,65.080614513581,54.9577731273883,60.3383545015957,67.2831323889994,56.7267088182716,55.9834676829526
73,64.1468393458522,55.0942172708777,58.8509586961354,54.61329210359,52.4602673651616,60.0825900058518
74,62.7560886862206,55.7983884095767,57.3175488555608,66.0687641389684,56.6170944844146,54.5895304245761
75,62.4542119151439,55.8555090204076,55.1638818962582,60.8101633235438,48.1426714603221,58.7495321816973
76,63.741112993494,55.7027173672625,55.1870965137495,65.4458802405194,57.2899717907125,56.236268430859
77,63.0736642729548,56.5968374513477,55.365038971173,69.506592769604,56.503369907829,54.8419636804759
78,62.7453142647433,59.5870987375741,53.7088315296683,59.7984603024044,68.1806374756097,52.3643809227611
79,62.1669207459241,59.7735930544541,53.7708572092903,68.1025410060173,61.9174787344279,59.2953153122113
80,62.5186551939906,59.4842036153126,52.8496782416981,64.1627211824581,53.0148219549332,63.8521253749962
81,62.3427633006269,58.462609245818,51.2123343032785,60.3433301226725,60.6625420786977,51.3121232987221
82,63.1309275740728,58.0224583079168,49.9401165482338,56.4878228263979,53.4180865162089,50.6558990605637
83,63.9094024577324,59.5881245962734,51.8066014714468,63.7501042832969,58.3713470082485,50.0961247587823
84,64.9463564189265,59.5424281075463,50.2806895072173,63.600213517495,54.8064421541736,53.529444991821
85,64.292256450026,59.5743000671525,49.2931215137207,59.9584937905851,66.9803351060325,53.9323570002452
86,63.3932768146185,58.6566391774696,50.4168935256314,66.4906564644498,63.7702153072719,50.7734863857105
87,62.8877331408006,57.8093229886556,48.8921810253304,56.3479595106587,44.3355412137445,58.5662643235623
88,63.6727347197735,58.2482487179752,51.2634230379887,59.6389491955845,54.1572392089709,45.0897616604127
89,62.9338171077378,58.4085264039652,52.1212960013633,60.3989738682438,56.0179661823979,54.7048869889307
90,61.8410482886718,57.3408219515672,51.6161636540446,63.0866593594958,55.3383007483578,44.7458990362127
91,61.0033759160611,55.8617943353236,52.097394132696,65.3633043891993,54.7294723653436,50.784493722981
92,59.9108213806417,55.9995091892359,52.7717916758977,57.5962876882182,61.517049999371,60.5277055184404
93,60.5996942057779,55.4672160641041,52.821416864516,60.7955754966147,55.9609500353237,53.5001084874838
94,58.9073267142107,54.3488952030535,51.6342218749578,60.316580252376,56.679903565634,54.8069392681313
95,57.8306982894647,54.6319490114342,52.6916451074204,55.4707258633156,60.9886382518768,53.827706797433
96,57.4971699202187,56.2602773323691,53.6850366496668,58.7744789216785,51.0897597802303,54.5810172858536
97,57.1731157679019,55.3011508454003,53.5595040930078,59.22027173648,49.5509844640169,58.6666333645528
98,58.5008559551432,55.1907647228167,53.8190975294999,58.5214866729663,52.0399071463434,52.4345920446804
99,57.7868794453518,55.6311931659746,56.5024742077631,59.5506109103531,59.9139761984544,64.1029427418092
100,55.5802043849213,54.2388978242019,54.9284151381856,58.3426517663218,47.3282904946423,55.5962496244191
101,55.8784902471776,53.3346750918991,55.3566798618352,56.4101608914393,57.6059435224818,54.9832155281437
102,57.8371631137231,53.0964266406879,55.2267645597612,55.6721343459891,52.2649354926932,52.0153657066448
103,58.5114617824218,53.1576007985392,54.3133407608441,55.8349346794499,46.8453050869231,51.4674214447918
104,59.6288921962408,53.5217351133285,55.6476629018915,58.4397383760986,52.6165966149058,59.236065028545
105,59.461073608824,53.0554654770418,54.7750018731774,55.7334393767445,56.6303103058403,54.1321225265873
106,58.6975963591326,52.3052511583106,56.0157162085266,53.8398069027349,51.3388977234982,64.2083968544775
107,55.1625174017884,54.1299091006536,55.5325279656848,55.0249564535113,57.1841573380228,50.3440672370828
108,55.6158472400964,53.6744276528836,54.8379793256925,51.588852121414,49.8971982569331,46.7993677542439
109,53.9239333502482,53.0168344568163,54.5590175712202,60.123056101957,46.7616591858742,51.5472455881206
110,53.877971394926,52.1098395190818,54.5164688010744,49.5700383192917,52.177796601878,49.0819347975921
111,54.9356202772677,51.262945583156,53.7968943401881,55.4711884456645,59.2191876294535,52.8197334447645
112,54.0665519465089,52.1042818678141,54.7858393157694,56.3705463997352,58.0670173585895,56.461078399398
113,51.6697555427151,52.526266549572,56.114324176844,43.9045317668536,56.2156257099953,57.0566967295674
114,52.970265307055,52.8682309314355,57.9478492092056,46.5602173226173,52.9962091797705,56.4049775761852
115,52.4404387099503,53.1544526146342,57.8686652854219,56.7269570731063,43.6616156464774,56.4640683323822
116,53.7499068330319,53.7192907255225,56.5656945474826,58.5593198059615,53.1492519808153,56.2661558864804
117,52.3956596364098,55.1211705258512,56.0625218794882,60.5543537434472,55.5458633689674,57.6356956107217
118,51.2589631959422,54.2608356095046,54.6644346428633,46.5136616573096,51.5262119983133,49.3147884100873
119,51.66086854367,53.6303790426128,55.2175599102973,57.703886324889,56.5403819613181,58.5158276729236
120,51.5089173264999,54.8930421698765,56.2140736105174,51.4227391432422,48.0446030378507,60.0778356766582
121,49.910121862175,53.7955614624414,56.0343833517394,48.8754158775164,52.0000265719212,53.2484052071672
122,49.4620821345955,54.2356784455203,54.7082917179846,49.4256468857621,59.6062409287656,57.7067027818622
123,47.8161892020384,54.6258997116006,54.7005335917353,41.6452538382427,51.9847481719699,64.3627200486811
124,47.791859927533,52.5305647456891,53.4999659854217,45.7533582512873,52.0186085573065,48.5617270165178
125,47.7289308061165,52.8696078252444,52.7761884475296,41.9272485616022,56.3857789913692,45.2614923628366
126,48.0825898597631,52.9419701447441,52.223550561315,45.4962981658489,58.2060988729279,52.1963650119375
127,47.502617022545,53.8894071677056,52.6616626667481,46.5936668396556,55.1520520277912,44.571192264693
128,46.9161380189102,53.8059294720487,53.8482145175752,48.0148927003709,52.9037434391986,53.4973413463356
129,45.7504536956762,52.3826869998582,52.2617798271013,49.9339835522243,56.9693968745925,58.4927008420416
130,46.3172461404153,52.5970921777354,51.2083228935006,45.192884808483,47.5879744667015,51.3150972543094
131,47.7578636586853,53.8020065817476,51.4066781584352,51.1476276982942,52.6727627484795,47.2066637242968
132,47.0671561913695,54.0053638395453,52.1496786213275,41.2201419160546,57.9236673089981,46.5086702124525
133,47.1458041130776,52.1206458559316,52.1080661400733,44.9130723306376,50.9575050975591,41.4596637105124
134,46.1948202225674,52.1894198880842,52.091486350726,42.2016938859547,55.054479793701,51.8142774194407
135,46.6114148917558,51.7688657017453,53.4506049928436,49.9381932471426,54.5022902889157,51.2945276822812
136,45.5528474453244,52.3615020959936,54.2254261225922,43.4051632634667,49.2779329716452,51.8714687709391
137,47.2147876720057,53.0913907625999,53.6715734293578,42.3444213687098,52.7042839819349,49.3895214823114
138,48.6601859243735,54.2601266789115,52.6459486556829,44.1292046539294,57.7529686691686,54.7905780069877
139,49.4114877857314,56.5942069236057,54.082378272477,48.5133705535055,59.1637346568426,48.5035767273412
140,50.0691224628528,58.2660707948309,53.4530355290648,46.9214155408788,61.6323593850574,54.8556359031416
141,48.465652359793,57.3518756682932,53.0008694304594,36.8508217642608,52.4738232042129,45.8346316494031
142,47.3241923820294,58.6633781470661,50.8226750077774,47.7468435990654,62.3374570273821,55.853005322922
143,46.5964022636584,58.8273698721028,52.4984375717845,43.4511953097341,62.4963508116328,50.4822322603168
144,46.9102170474781,58.5737507302901,52.5850858010875,50.1137967318248,61.3385387512102,62.3372758555181
145,46.2937989581425,59.1624071184778,53.781673554137,49.8515297187877,60.3123456014506,52.467635792223
146,45.9102697519973,59.3585686568041,53.2830987112066,42.4614607293067,60.172386178948,56.8919753798334
147,46.2358549444966,59.647950834549,53.6532968752147,45.5018581871787,58.9100573755362,46.5658975499516
148,45.2053717299898,59.4272665339932,53.621707612889,39.4280095126555,60.7814515092262,58.2954982853834
149,44.4305888446895,58.0864321879378,52.3898897569771,45.6588872135766,53.8931813948795,54.1747352696083
150,45.0429830198122,56.7876295231052,51.7540363279325,40.3462841009689,58.3672736567009,48.4339765094169
151,44.8930078443934,57.0897466070455,51.2425201778775,39.6987945904841,62.8800972792044,50.1023118767742
152,44.2958623249044,58.4890810430335,51.5941340138462,43.8439481022202,58.6334507876328,46.0653338616155
153,44.9284982689544,57.833475518818,51.2410214855219,43.8728155842707,62.1688783171394,45.55071430218
154,44.720668829938,56.6992639672913,51.9836570322683,49.5610710181014,59.6022968121218,56.1415232195225
155,44.911373717067,54.7566525813007,52.4219613678728,49.4692681152958,59.1738108082226,56.3164139387738
156,43.5760701923828,53.5342674036533,51.1103116022575,42.2396992484977,49.619058657779,52.8413526613126
157,43.3445946845627,54.3079437720707,51.1265099050515,40.0348599052599,55.2297139198477,41.5165548371887
158,40.748346010677,55.6517434924312,52.0440068385933,42.8439085520087,48.6329593656445,50.6750881654458
159,41.2944846349065,55.2869619493829,53.6795224410646,40.1954725376323,50.0071033213171,47.3093385004491
160,42.8073215695111,54.0600292923988,53.3791270719396,32.4570200835521,45.5166238497805,46.1959951383276
161,44.5880718337946,54.0607319500893,52.5828620676545,46.4143404969168,58.5337522870472,55.795861973949
162,46.1875392033037,53.9919364966449,51.6228469004662,38.6408261233852,55.0323290926493,50.1820128752426
163,46.1499877859368,52.842881411332,51.9461092125273,47.1572163697078,52.8633614175481,48.2655049405751
164,45.1780924488138,53.8754865915011,53.6091645530479,45.8903039701079,47.1475670104479,58.1096579166711
165,45.2088190133293,54.6987890038903,53.4913284643235,50.6874159317795,56.2086874816868,58.2690308657146
166,46.7550433456238,55.0644449420838,55.2411642365078,51.5522948867408,53.6877934233928,53.3738915055894
167,45.9619075763251,55.1629502285415,53.6820709904586,41.7374976908163,52.7234560935281,56.5057835025774
168,46.0200561863916,55.2846271515913,53.3645788916438,50.7972427871307,57.7137874654218,55.169592657399
169,46.5896681262825,53.5930639110567,53.3046528574401,47.0288142254806,55.3123406441922,49.8655931081447
170,45.126481710678,53.1040327207011,52.9662831143512,50.5764095486399,54.7105869084813,48.5743288601583
171,45.5555547992966,53.7685265620531,53.0601593793868,43.6427763127229,56.3095057562052,59.2203926138803
172,45.0558982332757,56.0910475220861,52.3138953559629,41.2496789143092,52.1935755539493,52.5932465885122
173,44.182883858852,57.1405353781003,51.415063343314,47.877287147811,49.9316702966572,48.2348807844623
174,45.4835062573176,57.2161420223395,50.9366940003023,46.2220710809814,65.8207108053412,57.341934342544
175,46.1042296715716,55.6853829071502,52.1536539716874,43.7992590451023,52.0979697851518,55.042307693346
176,47.6692201344654,54.7542611334231,52.6745860099794,41.4993741594271,51.0165406685954,55.2211200528892
177,47.9202605310109,53.8601299156533,51.8418983315228,51.5092530815802,51.9150844484235,50.6159022448923
178,48.3590176149318,52.8660340088808,51.5987801100842,51.5050009877547,51.5623466830793,59.2702100578095
179,47.9303589689117,52.1624469647924,54.3589277624259,46.8827295212355,53.3842017438619,55.0969074890863
180,48.3426287179231,51.0752599387846,54.8534280566167,47.7151422561289,43.814029269274,48.6981233100258
181,49.4802972181535,50.794182953496,53.1026824483569,50.3227709021081,43.4262145119035,58.7117500471404
182,48.1077339643339,51.5152882164015,54.5714428717672,48.5421100371903,54.4137686964237,54.3687455436667
183,48.1927982414093,51.9000198375867,54.5626200715298,44.7851549482428,55.6320653166059,53.7531072201276
184,49.3337587667275,51.644079960633,55.0432955459223,46.7667369204109,45.1520045774156,53.0909232246017
185,50.217927106037,50.5314128188699,54.4459656184964,51.2316097300891,47.1269736960582,46.0785406030785
186,50.3117543359526,51.3090453469226,53.5918851623141,55.6185230196252,55.0611272251104,49.0817074528445
187,50.8280558801547,50.8752994624939,52.5475462678129,45.4935298813802,54.5510395488132,52.1697545774468
188,51.7776186781964,51.5343833960003,51.5209164924297,48.7897614717418,52.2916006627838,44.1377563640988
189,50.1044571539927,50.9174163373893,50.1344337684941,43.8792010087461,45.3084850050759,50.2804998968228
190,50.4793518581787,51.5927841192485,50.1709029728336,51.5793318714986,56.9921110988015,44.1893008296304
191,50.5021955394003,52.4076823144885,50.9471386458973,49.5741110216344,56.5043978102308,47.8428470222607
192,50.3337517458053,51.3635136571253,49.8253195338519,52.2171450269185,55.3101691541324,45.7813106830055
193,51.6153925457663,49.2611508137693,47.8878268814521,50.418860706811,49.1580548719559,49.6217865341637
194,50.9235145716089,49.95454536382,48.314301647888,51.3420466804136,47.2925016242054,43.4715456684195
195,51.2732830422504,51.2565752485659,47.3556898405697,50.4272165881896,46.493948525732,43.7748156033552
196,51.9886380779762,53.6030368723658,47.1202028790706,48.6204054531798,47.988152388796,41.7720569134102
197,52.7822428673626,55.3983183997974,46.7980325865117,56.1259025327821,61.7288146062916,47.4507783449601
198,53.5310311568962,56.2403832631111,48.3088368574849,53.5442242394788,52.9185577930673,49.5363495697438
199,55.1139413756932,57.7124588418766,47.2982062326068,53.5371307770936,58.1812074558913,42.9926524330591
200,53.6720700648772,56.9737526670568,47.6211477831103,52.3718905799988,61.1802434568304,51.4455680893517
201,53.2261345511761,56.1445205113313,47.8187619687657,48.492642423724,55.2686447353581,50.4544780326989
202,54.523927874531,56.4568123332723,49.191853546546,60.3696467465192,57.4815342970867,46.1154413979094
203,54.8452938749042,56.9879610009133,46.7171854290358,57.0668567421821,55.1737861820767,42.141428343613
204,53.5422192899753,58.098346090696,46.755155838464,56.8298869432971,55.0139262940897,41.9141873698617
205,52.9089224449443,58.1590722912687,47.7781784608412,58.1022203866681,57.2212197406073,43.570081129602
206,51.5557505363372,58.8334736537984,48.3733468474151,50.5472048241142,67.9933497427038,48.0742090121732
207,53.7758744218705,57.8980177309867,49.3814089938984,51.02340570809,55.8592677628701,56.6269856762092
208,53.50437228326,60.0453195370348,49.4381646838278,50.2636967554889,59.3983976872027,48.7042576266385
209,54.3185218841565,57.0416330126188,48.3200275813805,52.6565699059398,66.8834553228787,54.0328477789867
210,55.99935339581,57.3090458109532,46.8844440780075,52.4693459776694,52.5636989193235,52.0251515090099
211,55.9817052835371,55.9251707143843,46.0156343411667,53.8838956488463,58.2843362153302,47.6434511646545
212,56.5455313933594,54.6745999662418,45.4265984585267,55.590506048421,46.7114753795431,54.3621732843591
213,56.5137038957778,55.3909640689552,45.509614176037,49.8264893651869,57.3989571243605,45.0656116513607
214,56.8915787994137,55.4028080958011,44.5505941147936,64.0843579826095,46.6648857837326,46.6639808642524
215,55.3519335160068,53.7392081627178,44.5636026854142,49.7014966553624,43.9707098331105,40.9554107361887
216,54.3861404863565,53.7286390616778,45.3923139476886,48.3234625392701,54.268273414777,47.1752509373047
217,56.3143867023526,51.9819337978985,44.4665223533576,57.7658873434172,43.8513184758517,38.2972385853428
218,58.0829204331553,52.9910406523964,44.306237288487,60.1217193474627,50.3261560257882,49.9994719230755
219,57.3823532497272,52.9818449866532,45.2356710336661,55.4139027329132,46.3763089933612,41.6923059554726
220,56.5583593149879,52.4523669367873,45.9167164455838,48.3665485465508,43.987988006187,42.3254217894138
221,56.8787621065898,52.2595522485807,46.9806904497341,68.8926984748486,53.3608302812511,47.0174027868477
222,56.5834801004968,52.5611417948106,47.2545213969823,52.4409129505331,59.8923702561564,45.0610409723566
223,55.9549130964631,50.7272823146995,45.4221472532892,53.4965340869058,44.6258374861868,46.8088113090671
224,55.2005845918425,51.588946597202,45.5990921662825,53.0011156000049,54.0395211445797,47.2180767940622
225,56.3274944949278,50.6767868076297,46.8975856210432,59.0089782405179,42.887412669967,49.6140446962535
226,55.8513972510042,50.930838512177,46.637017009923,62.5807684946611,57.9637549866694,52.54406188561
227,54.4260658489849,50.2898570783366,45.5036868789626,61.7867698601281,48.0584024074872,41.298565668673
228,53.7288616053342,49.4773114542449,44.7740756405996,56.9773689246188,51.2549176010746,41.2532348555096
229,54.335375874271,48.3094438831023,45.5376625246925,51.4467420644109,46.1287406877138,40.6454065955357
230,53.5084537371826,48.1963777930329,44.4646124987124,64.6652574704564,48.1665546593024,37.328406331823
231,53.7803162706472,47.0774960156246,43.0044123099298,56.4885386428303,50.091204584961,46.5159821238809
232,54.4866409716375,45.1223878273667,43.6300885570203,47.6721319241792,47.1716437383161,55.0543669249917
233,54.4373280468572,44.4616518130735,44.9567762259103,49.8191763347393,41.5636506543701,44.7237463412652
234,52.9561586112382,44.6172168155456,44.489430221411,61.6323312896691,51.4993447856536,45.4889878802971
235,52.550086815372,46.5792843742403,44.9865838216384,52.9648223312536,37.818592130995,46.911639858064
236,52.4481973701421,46.0734080610065,45.6650628146703,50.377566517611,43.9462792006571,40.055142070708
237,52.5479308615127,46.2711113835633,45.2286497309561,46.1998626193296,48.9807156179266,50.1194372158462
238,52.1317276848673,45.7638610317935,45.9051337267138,51.1089161582892,40.5510297899725,43.2196430329484
239,51.4950527241042,46.2636210125307,46.8297887636762,55.454238591244,50.6987042643872,42.8540681790008
240,51.2616883999529,45.7965887328005,47.8698682291875,50.8192296540413,42.1919205077441,55.3329627988514
241,53.1496187504474,45.7084342842985,49.5756333133994,55.4895827875256,46.2084993023853,47.9551107874664
242,53.4541122752425,45.0781986222453,49.9561491448946,48.6834744619007,39.6582082308017,48.7673392957653
243,52.4421803543446,45.2569248126179,50.3395251263597,54.7419011446259,50.2155394585471,45.3067930480629
244,52.0678272179059,45.7669040431197,48.4127390648407,55.2321809427278,54.1366744963515,53.3301411957764
245,51.7804776252438,46.9833297099754,48.4286838003959,53.3614308124316,43.2137447030057,51.7370229169579
246,53.0262733499206,47.4274246584448,49.5101506891874,52.2954729164219,42.6268241655659,45.700997891247
247,51.9144232191944,49.1531159436393,48.5747063212622,52.6091332320894,45.0054034105054,48.8492558355723
248,51.6884947401791,50.1481410479949,48.7822750529083,57.5264527096667,63.9371026036805,42.4948154167115
249,52.6395445273737,49.7266370194022,48.1388133957123,53.085830427018,51.9466566968874,42.3458646991325
250,53.027103968968,50.2049635751319,47.7141809250559,56.1092153617076,46.9727768652963,44.863809158971
251,52.8298924891467,48.7032917045044,46.8604790383878,47.9743406387668,45.3389534645937,48.8612108561811
252,53.0313540186935,49.4454223569985,47.0313309047664,50.1990812401108,52.2084788327741,40.332511119396
253,51.988108649005,49.6137026464063,46.4353816547707,50.4208933956324,54.8301299465803,53.223313514606
254,51.6455677100291,52.0054980624064,43.9025347267432,61.7306404179791,48.6883237533704,37.3674426102211
255,49.9199467808149,51.5058634561956,44.8413720830104,53.7678643544159,58.7078089138665,42.065154316985
256,48.535947268071,52.6820944489041,44.887979741206,47.0235908515405,53.2790733971307,52.7727416902076
257,47.8234975382184,53.6449189943483,43.5644057965669,48.1577697602888,55.8583189178294,41.4950323993577
258,48.1075108244413,53.4915127784241,43.8666990193852,44.8322326162718,54.0959296432991,45.7380138544729
259,46.7085847294918,51.2566546564845,42.2112683833537,41.228900726545,51.6435908939168,40.6613794735435
260,47.0673402238464,52.3332613431822,41.1836076743776,54.8411747210649,48.5509688272293,44.7762694528174
261,45.963884686881,51.6241493739794,41.9517799643839,39.0093223922715,55.7424099949318,48.6063944548387
262,46.4285420489449,51.0903238034431,42.4262013989765,47.1919810972721,44.2318671622687,42.5559109774378
263,47.2981134599002,49.7099901737385,42.261671310935,50.5849487898875,49.5144911369131,38.7792040423917
264,46.683655829868,47.9988291091297,40.8037171724092,51.6062750057925,43.9987413770054,34.4442693675205
265,46.3302143167988,47.7553989064391,40.9965601570091,55.5292794097521,48.2266479127265,33.2335203528269
266,45.984310399826,47.856494803895,40.9792975154358,48.8848903038735,46.6791877758142,50.7466402950354
267,44.645811380765,49.8579942429253,42.0646486308822,46.3049401018565,49.3220970362618,43.8756169033137
268,44.1633227896732,49.1396388139016,41.5590650059056,44.5033664909861,43.3414383245866,42.038165524462
269,44.4895814843035,48.6342020388719,43.0248820521517,45.4218906950108,50.7738684895356,38.7354615302831
270,45.0077519303461,47.7080366215283,43.3353392800626,40.4212987332202,47.7862084917992,42.0445123602536
271,44.0774997967825,46.3158913400339,42.2483675300273,39.3489228970921,46.355015114418,43.3199861474409
272,44.7811276726703,47.3757292236962,41.9740072480776,45.2654730405818,47.7862745746472,37.7596629082151
273,44.0803084442834,47.9382214096295,43.018644532445,47.8680694483237,47.8483590046943,50.7346039299062
274,44.1442295896315,49.375773211275,43.3435572229328,45.0143157409666,50.369141259533,46.4858460553575
275,44.2950383089118,49.6962838079465,43.6284048095202,42.0906613236398,49.2018957237936,39.9579921735853
276,44.1768665993712,50.596884541337,43.1571285251765,42.1755181305727,43.5320054662051,40.3380201555852
277,45.3838769022528,52.3758780449221,41.6376750829247,48.4152348723868,51.6402436419854,40.5739064240346
278,45.9296325504255,51.5068221918587,41.0681005081553,46.8241901224349,50.9274183181841,45.8515821967484
279,46.3127191689395,53.593242054382,40.6740431685032,42.6685767585568,57.1073722846039,35.6419840963305
280,45.1387641898693,53.9823784810238,41.6511331949602,51.9159267479755,51.5095101496407,41.8472622638252
281,46.2821241718588,53.5599508258761,42.1972799796096,51.2722047315945,54.5758971751539,40.5004875633084
