Trial,Mu_Option1,Mu_Option2,Mu_Option3,Reward_Option1,Reward_Option2,Reward_Option3
21,49.9614490060187,60.966408077748,51.6553170698677,51.1182229595787,61.1963427239909,45.7077238630422
22,49.9573980345082,61.8878036936918,49.7481423871339,50.2715397249068,63.6861239009024,45.2511196952466
23,51.6340978059157,61.0660333965802,49.4493226029994,53.9811584431493,64.9843340587071,56.4131846531597
24,51.1401234555665,61.9460204134915,47.2678633880984,54.1117786699591,69.0976819789982,46.7108459895563
25,49.1664266428638,61.994870645119,47.257325651818,54.3879863627551,59.375072141993,46.3852464195063
26,49.0128647072587,60.7896501784903,46.5985296270684,52.0369381143703,57.906285004448,44.880811976079
27,49.0468701264583,61.5492710573966,46.1345595894205,51.5207569835222,62.8459334042986,45.7848515114157
28,50.9148130396303,61.3756028474752,44.9545872134529,57.8642339191933,58.436651303006,38.5605955164117
29,50.9756565731159,60.7520485409639,45.2288998742574,53.7667635851843,58.6402001308592,50.359312068257
30,51.6107457050106,60.9668238204761,45.0600705429749,39.8682290648385,65.7583886177477,48.437017130454
31,51.9287728758967,58.9119234391749,43.7258289963902,50.3286350819523,61.1999326113116,37.3593092746609
32,52.4493531841229,58.2767213486856,43.1262326240673,46.615812442242,59.9073044145154,44.4918850594987
33,52.0543846090244,57.8277544106227,43.0149854455586,53.6062972612708,59.6755776625739,42.5837608939179
34,51.1817924733078,56.9951214198456,44.0632769278392,42.66652387051,56.7180186141515,42.5356586693999
35,50.9372423186398,58.2139799399104,42.7466993169876,50.9040838038857,59.3323633711042,42.2228788650658
36,50.5592227415878,57.4071102352618,45.3763333520374,52.2775022410906,57.108605901351,49.6539018329834
37,52.172906246314,57.6550700500778,47.0038321499306,53.6483822616621,49.23415185118,40.7568797774543
38,53.3498733725771,58.8951552830446,46.8028855790187,52.5917718663033,56.7231542011035,44.3985153582036
39,53.5564611535074,57.5439125710435,47.8690091835921,50.271904934389,61.4298799175826,52.8113729899583
40,54.5278685905647,58.0545516043498,47.9626357745965,57.4345749067842,53.003736114079,55.9669044792613
41,54.041014061891,55.733428929365,47.684537105368,51.8526829956811,61.3284146730458,46.2553139832905
42,54.9687799516869,56.4024951406527,49.3998749842503,58.0025303227602,60.031803299998,55.5444820756967
43,55.0758483629226,56.2674699375145,49.7600469731799,55.3986563925805,52.3490472014712,48.4812533367326
44,55.7981428224564,55.237953695337,48.9886169392783,53.0283416736887,58.3564452392554,50.2172684768766
45,56.1484134220644,54.8543793581339,48.9352091784345,56.752765993279,53.3758533276263,50.304009527642
46,54.7854560744987,53.5799435900788,50.484574696404,62.3356897401963,51.3879336755927,49.1350940174971
47,55.5975059928416,53.3214269529286,50.3797562978874,61.5198960699901,48.4218329497249,53.8938197562611
48,53.7010384642935,53.8342231665804,50.3226053924823,54.2393900937829,48.9384572907927,56.3281691806501
49,53.4086287378395,55.0220957226168,50.5018104521272,51.1607390209358,53.0005694328371,42.4780500850664
50,53.8709311900539,54.0098391771839,52.0324093412752,49.7711200470484,59.1816001014304,53.8595159725236
51,53.6907968578658,53.5075947424414,50.705706209889,50.877860517312,57.3705696259103,59.7575476064773
52,53.2290430069269,53.124954914114,51.6780331735606,55.0700979720249,51.7185787834821,46.0715922749146
53,52.6279626684711,53.8772544543799,51.478510187915,49.5677620624783,48.5430877679604,54.9504907746507
54,53.9431749195513,55.7815808896476,50.2145576833327,58.5326851131994,52.4446894792398,50.5978332138408
55,55.552335213184,53.549662886212,48.934211413972,59.4156080363927,50.7708360909042,40.4340551317641
56,55.6141089672468,52.2584069169304,47.2567675426945,63.2060120931278,46.014257280879,54.1154496389956
57,52.1391428669707,52.6258687868781,47.8082061868726,56.5566998273582,52.6123004712857,48.7582255130667
58,52.4029557050442,52.6266044167177,45.8643737296786,50.4306548918725,58.8718316922942,37.1249825513926
59,51.7943693688062,53.7080150777233,46.8679175521217,48.053318934959,63.7764092385723,48.6961996207341
60,52.5657156559152,55.7191886716104,46.8102349048027,44.0568966333761,54.540385668511,50.6685356587212
61,51.8106479098989,56.3389144326333,44.8477804070398,47.6040229587048,51.9123541680477,42.0601038936235
62,51.2570564774961,55.5161276091191,46.562366419757,59.7019380110598,48.425916056594,46.1298744958418
63,51.9916397154194,56.8558855269146,46.0501101465415,54.8056648266778,69.6347663411214,40.5844812527086
64,50.9870263036279,57.5462327510982,44.8070290234415,60.6004578650422,52.455176442143,40.3750899995131
65,50.9685136855476,58.6988069620875,44.6916859092349,53.5612789131199,56.1038491680381,43.3138912360625
66,50.596179083951,57.9099629730433,45.0807832303548,55.446640890862,54.7046560399338,40.6035858284277
67,51.8122465753912,57.217878996428,44.4440545225553,53.1031968389666,54.1840727062413,49.5352348023341
68,52.25284441973,57.2709462860098,45.4601891997341,55.7732528730373,61.9325722749056,41.8657135201549
69,51.3913388345664,57.3169157875025,44.5579268827216,48.4917655236127,60.5615671356048,47.0418700611646
70,52.0301091051565,56.3038447890727,44.1036525491921,63.663397238277,61.7082419541374,52.2233507073468
71,52.3560477939016,56.4374486238589,43.566078838652,59.5457941399615,55.0480148591454,53.2390341679827
72,53.1063653965679,57.3019331883405,44.8351658658155,58.0945315279879,60.3062939326215,38.4341728685724
73,51.7897466655546,57.1654009869541,43.3382209312272,54.9470247645302,57.8629598506113,43.2916214150153
74,52.4132452338267,56.7908052841762,43.1794412051623,50.2754778984359,65.0299519584802,50.3945843576242
75,52.6487748409008,56.8812817789244,43.2331443675108,50.3152412709823,63.9020086900264,46.6278294338506
76,53.0889567663247,57.7378667522567,42.7752988005731,53.6862212549212,59.057306306977,43.573602827962
77,54.0922916470717,55.8651317152469,43.5062748912094,48.6815850576358,48.299828076263,39.3754140447432
78,54.7565541916833,57.7778507490486,42.4958548316081,52.8834328948827,50.8840878278104,41.1159523697955
79,52.492853248527,56.9421716825292,42.7413514618103,56.6798046822109,59.2885693683777,40.0946079804312
80,52.0928221196506,56.1029388340906,41.3015117356824,57.9389906426139,45.6370279431247,42.3409315913223
81,52.5325415464508,55.2028385904308,40.3166988180053,49.4298460891256,45.9990957908867,44.1938250568873
82,54.0071918926607,54.3486157953642,40.4476861666852,41.8084262212078,50.2930903357638,47.4317021180838
83,54.1632136912315,52.5246067611762,38.6637550102842,54.713696891447,63.0554012972233,43.9833619158075
84,54.3015456355366,54.434355431575,39.0725619241078,61.5277131189495,50.5477908008054,36.2873060622383
85,53.2609467939484,55.3414557564473,38.8297523889473,46.8995949432443,50.0371205293616,42.1604150341419
86,51.8837044897109,55.4268189662789,37.8241567422697,46.1322924808192,52.9509557833354,38.0975625841817
87,53.1354737118213,56.0116071054077,38.3279364044366,43.1783877401369,56.3878156851577,38.8281319620057
88,52.7666458277632,54.6410809480843,39.0406152951875,48.180397899017,50.3226408933949,44.8501951012397
89,54.3050757490538,54.0872680321123,40.8783618269811,57.2203910919919,48.7610526119539,35.4762006056804
90,55.0588273858326,53.1654093663342,42.374980000999,50.6835901712354,53.6189623095597,44.4888130928953
91,54.8538267754828,53.9326109354547,41.8065147930807,50.4034888060436,53.4659660425787,45.1298514292424
92,54.4270219972838,54.7454024691872,42.0951358998002,57.7468937674189,57.0532649396352,39.8997757167346
93,55.8751275131285,57.1181543778179,42.4956104838943,55.1059477769469,54.2293307913504,44.9135324588492
94,57.2015856967131,57.8012715469868,43.8476779713138,61.3929783132331,56.9064187622601,41.9375260697598
95,57.1125979918646,56.8120894982465,43.2871475832225,54.38693115404,56.7249354951701,44.9750671490843
96,57.7601472539617,56.9358258891841,44.9029417839124,59.4706365165507,54.4518758689796,46.2687356382407
97,57.5715928560233,56.3070114120041,44.6003367243138,63.176158702328,56.5196828358812,48.4531445476924
98,57.9738833260418,57.938301367736,43.7439579371651,60.1156546440783,60.7501751734386,50.147230618445
99,58.0718213755777,56.3876123498995,42.7762491011374,56.9809861179035,58.796231327284,35.2292264109891
100,57.2461737985936,55.5331509577737,45.2290827837325,56.1591920951083,62.3381598697374,46.3999120906163
101,56.9111608706378,54.5450667489299,46.0257210840507,59.3332802803216,59.6705541644282,46.8445898386492
102,57.2406156871022,54.0056942260065,46.6120771837428,58.9539556645726,50.704190868161,45.9140293104769
103,57.9840868735375,51.7916829939365,46.7028971334752,53.8408294144879,57.0697540861059,43.002601608846
104,57.6746559800997,53.705503691482,46.2766691802164,56.5331866330938,58.5419070555335,41.7391671239349
105,57.6049979816536,53.4338964556249,46.4581235456201,56.790745592127,57.806312495376,44.9862916501415
106,57.979452103153,53.0062129242318,46.5247003944017,59.0286769261276,47.4939207291486,50.3488654489697
107,58.1525573638349,52.9585213941756,48.8549373501646,51.5977721338072,56.069678288116,50.5040861334794
108,58.5927976990967,53.3966319130655,51.1420780665213,49.9929708133316,48.9708703573591,53.1726994782075
109,58.4144492626513,53.0383612576161,50.9411834670585,65.2328643696931,56.2097121592491,54.0131627793965
110,58.467994304012,53.6624854411935,48.8374590958382,59.5033311208469,56.5401750550475,47.5188410127832
111,58.5566528652006,55.6680378013792,48.7827954946162,56.7987513112895,48.6977858104275,47.0503103781699
112,58.5840607969643,56.6771536645525,49.4677925249331,55.3535107927831,55.7984958310811,50.017309897283
113,58.775906880858,55.0785285913868,48.7008508419821,62.2070615400843,56.3071755453387,43.6727969422828
114,59.8705518915375,54.8931636429183,49.5798666379086,64.9361615460337,62.0546332232728,43.545348625676
115,61.0349968894805,55.7318670191654,49.2392866518746,63.2703024951277,51.74002380488,55.6267811621215
116,60.6979213451947,56.7679959251329,49.2614440758205,58.1727542671955,55.395857016962,51.4751103860135
117,60.8533610010247,57.6424907912435,49.8006666047295,61.4452152155484,46.2454479920851,47.7283878162122
118,60.4443039074753,56.5601116651372,49.6058992539937,60.6413315752108,50.9866799122874,41.5600661603506
119,60.9405345717177,56.6647177732699,50.2991417935629,60.3542350747356,61.6900715732911,47.5823926577715
120,60.362910317379,57.4759284103209,50.6575894801036,52.969085354996,64.5785121032166,48.8063339148079
121,58.9069710949689,57.7959821613513,51.7166122059609,54.1920214798844,55.8244538804314,52.8167506266708
122,58.1100097040873,57.9298605241672,52.1272525499047,58.4372486864257,53.7271291897381,57.8499888428682
123,58.7884461567815,58.2785209055898,48.6529434205828,51.8172722003651,66.4673584862899,37.5928816787635
124,56.8825537094467,56.8066916139864,48.4033105351174,49.3875517919772,51.9047523229161,45.8472950559533
125,56.5366149745831,56.6212835135769,50.4276924010505,48.9745439254412,57.3339300949756,47.0624004350141
126,57.2261289352119,56.8597013157882,52.3427010406266,54.7600853493037,64.2007285280122,56.8620196212725
127,58.2638600541376,56.5869140175359,52.304949441999,57.7546843959057,60.4530952333949,45.9740376011823
128,58.1480866280764,55.7634922360251,52.2422731666138,58.2177281741066,61.6892752602189,42.4417127606824
129,60.6715182355407,53.6892022655747,52.5845589971885,56.0405261995187,55.5031259348382,49.6698082887806
130,59.8676952009529,54.287836445476,51.6453491338265,60.5833627424773,53.7455036294415,55.4435115096611
131,60.2001384449194,54.8521122044156,50.6624403211584,61.3475465002741,61.0230815806947,50.3774323433791
132,59.091500406497,55.4887272894934,48.677212219492,55.033331220632,48.8191020391464,49.770229594598
133,59.5094734350847,55.6747957621665,48.0683438774907,63.7803236639259,61.0363118110863,47.3898540872079
134,61.4008012048621,55.5680573096284,48.2560031148336,65.6880351203625,58.6260452630804,43.0729312710668
135,62.0028626740509,57.1088644809147,48.082108316776,64.3817378056609,58.862167453269,54.0285182092372
136,61.6409272134478,56.671998953547,49.6001792348735,68.1509317179391,60.2438434549964,52.0680644087435
137,61.7158613857515,56.1953765725769,49.6762322564925,70.2872613118025,54.3526003083389,53.0840212324368
138,62.1562473139003,57.3970017225326,48.2063329253455,61.3634569620557,52.7372895447321,54.6309421455995
139,61.5723455406629,58.2191100537069,49.8275685835887,58.6191002275141,52.4080133739922,49.1821729772735
140,62.0098243327056,55.420203501934,48.6024157715237,61.4911416961605,66.3492294882374,36.5960011983375
141,61.598816177655,53.6521094948422,49.2495547149138,67.2599901207449,46.718265441438,56.4008722839816
142,61.4477395587381,51.8266939340501,48.7541831713247,65.7429211962565,59.0037835924601,44.8495547915925
143,61.8338245026022,52.2312185728242,48.9395848838543,60.9506196718901,52.7496760302711,49.9880526408789
144,62.2787683909925,52.4403376553392,50.3319647917688,61.2491034418684,55.2508541408231,54.2220018486557
145,62.265121954038,53.8909500735076,50.1513710073239,65.7019106052523,57.5720319852317,57.5807835081194
146,61.9992923504863,53.6026820791907,51.5840189042357,71.3826662185507,57.5381238378402,52.3090475691811
147,62.8001383832491,54.1052292487771,51.0582223169521,56.1602583362982,50.0878490213103,51.2747825830688
148,62.91863156557,53.4737601075943,51.5321136267867,63.41166281145,38.0911160038401,57.6383590488558
149,62.051249935579,54.6668535685789,51.1771981016391,65.592724176963,59.5104264357368,52.0554180316076
150,60.1829565790386,54.2160276705606,50.8657000504636,59.0217304582456,59.0163286949364,44.7119973129414
151,60.3048310006189,52.8713002461535,50.6441313502349,49.8903089863973,57.4316749503655,50.7809718376031
152,59.1824934050898,54.8340971151327,51.7430075291347,61.3500669007665,49.4349974544179,41.8567347020985
153,59.9133473022442,53.0779145224744,52.5867937635234,62.0173186575602,45.6640402195135,42.0806351933832
154,60.0143923791852,53.3844682390796,53.6853250801415,54.5620527689908,62.9792531663812,57.8602726367145
155,59.8899933700307,52.9060602854862,54.771696699455,58.5233142995147,52.1257153600703,59.7951788143459
156,59.2226153388781,52.2493526680653,52.6376244486179,58.5173504666495,51.4163557748126,50.8291514532095
157,59.7584902120376,51.3288077887253,53.2811498798993,51.2308257238427,45.2128283397905,56.3196721227181
158,60.0733461905165,50.6350952080172,53.6906475215383,63.0441399356328,50.8158449206596,53.1270877562403
159,60.6188741367525,49.7941434290786,52.7282733434674,59.3665518217224,48.6379820323334,53.9984878835029
160,60.8224628749686,50.4604497219519,52.6148799173128,56.5914120647453,53.5908466765371,52.0103378543331
161,61.8090933585425,50.5260656383993,52.1082052164594,61.1859163462517,49.4291765753013,55.6008766195982
162,62.6435383548487,51.7256121876029,53.2377647771342,63.2668348129141,52.5469907626635,46.8695441481892
163,62.1627612842758,50.734072922051,54.7444310195978,58.5740381073958,53.2663320321858,52.9254617182319
164,62.626449760223,49.2021136213508,55.292848721301,59.538036615486,49.7406041369916,48.4064413056384
165,62.309773859502,48.5808874834501,53.9980592902686,51.5036430717222,44.5895617211846,64.6238766992359
166,62.9452590457301,48.0086758231272,54.6387842573141,69.4259722729995,49.7986962910389,37.9465758380011
167,62.8964144137895,47.3418456796583,53.4652972483954,69.1001478181836,46.9916685812945,61.5695338352268
168,63.2599427967025,49.1096217735037,53.9547420733941,66.8752395445103,54.7849005685912,58.2334917624485
169,61.7967769134652,46.4761376648771,53.767067371776,66.4900585904386,43.4541870380484,56.6625987896714
170,60.5189629951031,45.2998835086269,54.1833459884616,62.0416858430676,38.4020335291311,56.6956677835699
171,59.6890407778547,45.0305939249915,53.3347122641085,66.7566602285901,48.181643587492,57.3531527258281
172,60.149733139571,46.4248516227256,52.1629090397751,52.5168911255983,45.8860947481085,56.3232741405288
173,59.4176112951683,46.7776375993472,53.1696649077177,54.9123752933045,43.284014074895,49.8681839191954
174,59.563912020559,46.6930347368432,53.4393269451075,63.2174960224721,46.1476366476338,58.9267251348248
175,58.0730380574474,45.6638450366795,52.3357031289481,68.3700159075775,38.8630475017373,48.7523415878517
176,58.958263103133,46.0771767399497,52.4525124915021,58.5325595588185,48.0976557210788,51.6718102670134
177,59.9673577922317,45.9185196767218,52.7652465688505,56.0510541133492,51.9373183869515,57.1280993128844
178,60.9788838183185,45.6952125294342,52.05125592178,63.0744551517132,52.9936155350077,54.4941053753092
179,62.0223509632784,44.694197082795,51.7228110761298,59.1924232951112,48.3327796084717,54.9726908570043
180,61.4088836834176,44.9487701678742,52.5867528962956,65.2652231820964,41.0178936578578,56.3131092137851
181,60.9008205708558,46.5648378826221,51.1063477917575,56.9979474607934,46.3489165160538,58.2634163162139
182,61.1054253554608,48.2435621712124,51.8647775886349,61.5927408852701,44.2911805780357,50.0210131175724
183,59.9956935429396,46.9290093016182,51.3239811728213,54.3532736498213,39.0324899968691,56.2394189513158
184,61.8525292636555,47.573888823626,51.3510806976791,66.6500763433061,47.6720527453363,48.1270784944286
185,62.5795385896476,47.4320987788817,51.8958079554882,57.8048643492175,41.9996982243897,49.1445592245762
186,61.7883973364024,49.2171594798908,52.7610227108952,63.8805754263702,56.0703427628859,59.8328897525258
187,60.0220796887326,49.0599837562813,52.7015676742646,58.1540147358417,52.0769896355528,55.7182307338154
188,57.6524864603316,49.8429724954632,52.9307003707871,60.3610097074353,49.8736583169639,46.1897609434918
189,58.1450036538771,51.3832062850957,53.2347999632559,51.8596978926198,55.1634638314151,58.1611996180566
190,58.1441765533241,52.7945339908089,53.3869357466262,66.0349196435562,52.9287917738539,47.852737964072
191,58.5828968370521,51.757674374014,52.1613078607548,65.474777008987,47.5918439559124,49.4134350605658
192,59.6438578771265,52.1685998842324,50.8572169321232,60.1050356736961,62.0342416124963,51.5485213878449
193,60.4191594867709,53.0316854070189,49.9386491198685,65.0752507345389,50.6368478552669,54.0855141053955
194,60.2192777966153,51.9621686598015,48.2807625803958,64.8797303026215,50.7751596695563,52.3459558930597
195,59.205172291568,53.0831465967211,49.0136239304633,62.5618596549528,52.5928515736573,55.440132548232
196,57.8057983905241,53.1982763440727,48.775583843534,53.0028563169066,51.8529128351175,49.6526984604342
197,57.6270982120387,53.1658330574999,47.2429868031287,59.8196386861024,55.9047488715308,44.6005575300794
198,57.6903601821594,53.0123596697011,45.7701113712115,60.5329196880756,57.7343685034452,51.5254262112403
199,56.587244135605,53.2117527832774,46.9407811733631,60.7550448083288,54.6470534763233,46.388507760535
200,56.0000289583193,54.0802488815878,46.821139465393,62.8352745383196,50.9010296156242,42.247548959644
201,54.8947802952046,54.8872833128509,46.1548223890069,57.2925820732709,55.4397557285446,43.9159313003322
202,54.5350839785867,55.2555841875678,46.3744477046497,53.5946876996374,61.8958111212599,44.1768229005595
203,55.3108297555345,53.7115100067082,47.2576078087119,55.3581190758613,54.0774390689201,50.276908754191
204,52.8384620765401,53.8859345399874,48.0340785352938,49.3635740260368,44.6695389958968,41.6740702735466
205,52.7384372754439,53.5250846617701,47.1070803210655,57.9133540206828,60.8101221498179,45.6848740178976
206,51.0163707732856,53.4516523666742,47.4451081151735,50.9056929340902,65.4195169838521,45.1534866593219
207,50.510956145119,53.3016192369475,47.9976702919756,46.6725120692615,62.1456477086768,49.532693463211
208,50.8538885448734,53.3476264618317,46.9145709867534,56.3508542863276,46.2365886433534,39.4793688999681
209,49.1640169992005,53.0697679852985,47.4843690368481,46.1184398881855,52.3196877055929,49.9858998667627
210,50.9842906642285,53.2595840281203,47.1797300476578,51.4464097660226,54.0288025216324,42.2101298493222
211,52.0538111915029,52.9048962142579,46.9003230022419,59.7254100639072,55.8330692189512,51.6461199554626
212,50.7646632642874,51.7275959198865,45.8830614093898,52.4601172509393,49.2038113020693,46.6867397657348
213,50.9458736064809,51.6996775217734,45.5802726644355,58.0825262101102,59.3035598569755,41.1377145043882
214,48.4600940748042,50.954009756228,46.9576777101268,47.844745663241,56.3651410267748,50.7865126586615
215,47.9268124345287,48.5868443560324,46.8548493286532,46.9076704469214,43.0033852215975,46.0998927348123
216,47.506470668973,47.4593419973521,47.1383265358044,45.9943640703874,48.8094222167956,46.0743692950947
217,49.5215093574514,47.692681425981,49.3575381958453,55.9333941146651,39.6508818135547,50.406756075845
218,50.4456857203117,47.0845510871645,49.516184722271,50.3040907602235,46.8201264455967,52.0907349175528
219,50.4081615635113,46.340925552481,49.5873608008482,52.4131314087108,43.741480218941,46.6052666600537
220,53.1963211012927,45.6618865810874,49.4681265789963,55.7760008906529,44.9359665408961,49.5427543966886
221,53.7104709938717,46.7984796952316,49.5977068896344,54.0639149631358,48.2606956092433,54.4431493080552
222,53.4076217620135,46.7487939873995,49.6560343596084,52.7986833271828,46.2624122247675,42.4547949053492
223,53.648070096911,45.3665138037559,49.8022707318222,51.0835785809342,43.4618588132672,43.4423128451551
224,54.4829660517169,46.3164237791018,47.911448223048,56.4892944938183,39.5177680807658,48.1114769557017
225,53.2592896339375,45.5759896321339,47.7960419544305,51.023753741709,41.835244615218,41.9257663973992
226,53.2322144531277,45.3541327337913,48.069960366879,49.894913414439,44.0107009976726,46.3886138153155
227,52.6170372735401,45.3307935236339,47.1794187238264,50.4725991921241,46.0470295175257,36.3293627734143
228,49.5411675953473,44.9234560913585,49.6623470274173,47.2054819348722,42.5994791800581,54.4519618527563
229,49.3258648756329,45.0929390290469,49.1266404849712,52.9622156281965,46.3391189521367,33.9069704193431
230,50.0400572057791,44.8880125999863,49.3022068503438,51.118232348025,42.8564907321141,53.3043666337991
231,49.134171919687,47.2604113315543,50.1227314064263,42.0288033777867,48.0329082522237,49.9216991592563
232,50.1142835774908,45.5832449955033,49.8371831329818,45.8874182500211,43.6472087365854,53.3323065145716
233,48.4716974222185,45.8302019408891,51.0822400043813,45.7795385905446,51.0935610752279,49.478512795282
234,46.332596129729,44.9702783888859,51.804618857676,54.4004816673182,40.8326585571216,46.2232185586418
235,45.8079927901063,44.9357136242138,53.2929099737083,39.1044992643893,50.263025850122,53.9502127790285
236,44.4303934450076,43.753122750646,53.8258536910613,35.1659812341238,43.5201094904869,52.8367543424573
237,43.3954828641566,44.3111727547019,53.9772531594139,43.5296297589401,53.5024975356187,55.8504398911257
238,43.919441331845,46.3791932196607,54.409744547857,40.6181746770442,51.7357188285763,58.2070301589799
239,44.9104123919285,47.168363095018,53.7411939144628,45.6102772056514,41.7923342045194,55.5552936600099
240,44.9245380351862,47.5420607751639,54.1720261135999,40.011040434653,45.0402951301656,58.3473808228068
241,46.1707161178646,48.2435169880763,54.6480374846662,49.5766160760799,43.7798541621029,56.0206549561057
242,44.8546131353512,47.5101773948684,54.5347014881137,40.7723066598409,47.6447036764014,51.9085899235531
243,45.2649704338048,47.1547372336053,52.623397735185,50.5952846316985,44.6699240413043,50.6503565404485
244,45.8862838479426,46.0777574664664,51.8441606576622,38.4287396500167,42.9463631455825,50.4156672196434
245,47.8132957829513,44.806214125247,53.1869423507089,53.2375506724598,46.3384789106065,51.9430333555014
246,47.5172863427568,45.5268095461321,53.5294421305887,62.4987543441066,53.4192024454961,56.241342932504
247,48.3373595410635,44.9379550944612,54.2456137304639,51.6733213857979,41.4025527652744,51.0716793104281
248,48.7661766580848,44.6142642495658,53.7115956030387,45.6917351321403,47.1228766495953,54.7011065236989
249,47.2775345027199,45.7184899381315,55.8744794161543,45.6070830445824,45.3658667828425,64.4496040593367
250,48.2523496220451,46.3831735941589,55.5387783039566,53.1932241772594,44.5806981386523,50.0116578477326
251,47.9862906470632,47.4387723078196,56.0314453046265,56.8438850294033,44.708485804521,64.4559711429808
252,49.3117080189342,47.3253924905931,54.0820500193156,49.6362377055474,46.7059751913711,47.2342750842246
253,48.9148195325312,47.2241036752251,53.4817682332393,48.0431918200661,46.3755814254976,56.8717851514918
254,48.5196220953076,47.6320963259942,52.8399911639544,46.8795940121704,53.2931759971411,53.4456864678978
255,50.7279708917165,48.3105134111883,53.7689810047255,38.1186357548082,50.6740030226116,58.0927539094564
256,50.6661988811264,48.3317885568187,53.6315281924053,53.0767954380542,38.9960185027809,58.1154462527317
257,51.8950213276864,48.8374924542534,52.6866608905909,52.5280369231099,43.508739633232,59.9677669139899
258,49.9890435349174,48.4010908889957,52.7725613354471,48.9172653188109,48.8519218390912,51.5187500009219
259,50.0775245423944,50.1920994110207,53.1616966975434,48.0546754406671,48.2257161463739,58.0749348468615
260,48.6669202515484,49.2290181909136,52.7214512427371,44.3896562035473,49.3289968274956,53.0080895685924
261,47.3434858213266,50.480189936281,52.0561141252731,47.9131326704304,53.3514672744285,56.0129160398948
262,48.4086739461885,51.8228809016746,52.9612235094574,41.0858147351038,61.7627661713942,59.1436009087063
263,47.527078539801,52.8500067723188,53.0239580180896,54.9371829994587,42.342922517744,55.6801401200782
264,47.0212855109355,54.0505139557983,53.2212274682115,36.9522217678324,53.6882109383655,60.5996771706626
265,49.8323673037094,54.0759911626073,52.9812855540768,56.6560181523703,49.8207842811083,48.9607126744384
266,48.7637343681149,53.2663139725387,51.9997854483109,55.5827470545459,52.4911945284324,52.9893068423599
267,47.3466765114261,53.1482621333623,53.09119388814,50.0162734353971,46.1215018742302,60.0588239912082
268,47.1677280106766,51.9992220605178,52.9659069778968,50.0041120067853,53.3011488961047,54.0178645854121
269,46.4773432695546,51.3057667935818,52.8249029590592,36.5316276431623,56.8387091344137,57.5084282709441
270,44.6355630185972,51.7275947231211,51.609234886037,40.4318251564152,57.614407291539,48.1740418068636
271,44.6783111521118,52.0501059342331,49.8323992885004,43.4981357513727,48.7589419482221,44.9013073271844
272,44.2001193299427,53.723892269836,51.1659588075123,43.0543730750778,53.5159696651202,48.2674580828532
273,43.8618539996923,53.464482083407,51.3943121689545,47.6615776942376,50.9231993455479,56.6316770415513
274,45.0452054504969,53.1386800281377,49.969210981774,36.6428356781326,54.3005491513872,51.4023930634
275,45.8923371277934,53.1547302056159,49.1225065780816,49.2381075295169,49.1663577854662,42.7669881557201
276,45.8303869518304,53.0574907194561,48.5239480804357,41.1349909318633,55.8730144733631,39.6474333786083
277,45.9962447613819,53.7266538468032,49.7131196999474,36.6944362879079,58.4598606038627,45.2246594183443
278,46.387542348255,51.9068601985257,49.9511248536648,44.197538659755,51.816574758147,53.5833229105527
279,46.4114680118228,52.4019687910822,49.3677758486364,46.4647886761778,49.1672745183611,50.7842672753692
280,47.7657244709138,50.9884542083475,49.4330027611201,57.7339022251472,44.671724027195,53.7532599068156
281,48.2309968636427,51.5665040220796,48.0110343457456,45.2690582351564,49.0460173065172,37.6491581959365
