Trial,Mu_Option1,Mu_Option2,Mu_Option3,Reward_Option1,Reward_Option2,Reward_Option3
54,51.574717025669,51.1655950570903,52.1013260488013,49.6839966574534,53.7315541582508,54.4069382587661
55,53.3501646799814,51.9726175566678,49.8896661598567,50.9345642366133,57.4146411351705,46.6328485289665
56,53.8901330882667,51.3909652279552,51.1397627746605,43.9440333673917,49.846657931939,51.7587210499285
57,55.2284259694924,50.9425502201855,50.7067371220423,48.2094192436722,53.3688904478999,48.2173323226284
58,56.7382526101954,50.7294730045216,48.9308648663856,48.8301525153849,58.5749983298503,47.2884126377364
59,58.3861467739342,53.4020796767901,49.7033993726098,62.0344683084488,52.3823542223646,53.8445631257648
60,58.5016028498296,53.0632705119025,47.2887670289307,56.1155951921439,50.3113585610588,43.4488516147355
61,59.1919954391708,53.8947083808284,47.4174427582824,56.8307298445873,51.1938956460541,45.8847313088186
62,57.8560772976621,54.4630189425916,47.9707846249318,49.4672294110426,55.8003978568779,45.4932071074076
63,58.1886770519867,54.0640018912996,48.5676231352757,59.1047772809987,53.0932937858511,46.1046391299858
64,59.074045215395,53.6204172035557,49.5678857416108,57.9273385875681,54.7698873364582,53.0416454051911
65,56.3085446730142,53.4156440562438,49.7644316263168,57.4322414867796,53.2312213680238,45.4777813964861
66,56.4800640933768,54.4804262302339,48.9850395000922,56.9484140020101,48.6729354961401,39.8134671031928
67,56.8723979859794,51.8964582031505,49.4238975018875,59.6562024655216,50.4971762523492,48.5758998359342
68,56.2990823647801,52.0858047092212,49.1634817430904,61.4553955757853,55.0260457942165,51.0556852388796
69,56.4340439674676,53.1896736437884,48.3602627364795,50.4964253056605,46.4935117487462,47.4539505478249
70,56.7952673140146,53.73877117329,47.3364138244847,58.6767365091908,59.008671523134,47.4773588693465
71,56.4939579194205,52.6694907847791,47.2343346746649,56.1215165837537,50.2013528680047,44.2381227606497
72,56.6295480158819,52.4316899978703,48.1426987212764,54.5104216337073,47.951259286105,53.049725806397
73,55.3191701641303,51.7261883994756,49.0082136413754,53.1349099320717,58.6502091992099,46.6864498922715
74,55.5091304143823,52.1292864619388,49.1124028991874,57.93705245946,55.0152581267393,56.4458304141435
75,57.161594020252,53.2338119527812,48.5712524611704,52.8841778709463,55.6028692044911,45.7452748361235
76,54.7319354062123,54.0169909001548,48.4214266800859,59.2009659528812,49.66367574321,45.3855789707717
77,54.014922059537,54.7229023963111,47.1209077088993,55.41411421044,52.5481486887741,47.7743031425883
78,53.3395441438717,55.6436199475375,47.7248538818542,56.2393278048656,52.3869107639739,52.273826082389
79,53.6871943782975,56.5435884664905,47.8807172880024,54.9821424365752,58.0346578797196,45.8408818421876
80,54.566441152639,55.7945209801848,49.9128980583988,59.6070846897486,52.0196777930647,50.669897150596
81,53.2136666850675,54.9032906927347,50.0194049260074,49.7849421464363,57.5558563897624,47.3392552924165
82,53.8390740082357,54.8313360200483,50.5358698411445,53.4920880634863,60.1167756408055,49.6469704146671
83,55.3451280542195,54.7389716675918,50.1541630768879,55.7905681716685,50.5182658235323,49.6357495310535
84,55.1508656476268,54.5228825389819,49.506536914352,47.7357953890256,51.9089286975116,52.47541404114
85,55.6615990072139,53.2411131847877,51.2418856260854,55.3854759922577,53.0708251388064,51.1943196585358
86,56.4186270139405,51.8800813960468,50.7546853390919,57.7012568617225,54.936648350909,49.149069775681
87,57.7630702245534,53.0411581567548,52.3005222839091,65.7019915615954,52.4266719152899,52.0640892798941
88,58.2521378957588,53.1835530186229,51.3044537588631,59.3225393892753,55.4162523901345,50.5043260531618
89,57.2810082780091,52.0859042769081,50.9541336240417,61.5032752659555,51.4942182341984,53.96081624376
90,56.6764589929921,51.6116222802177,53.6041498990675,51.5290114656322,54.6279888254699,65.3813294303522
91,56.8416167077079,50.152099527477,53.9257843300724,61.2249577101301,50.8319755573198,55.3329036681896
92,57.0003812562658,50.0423367319423,54.7920636576877,57.6033601188148,55.0926663076597,48.9364049566186
93,54.9808916658132,48.1288403561386,55.4891186364848,52.535189832834,44.7856486920721,61.3712770611995
94,53.0837366924207,48.636792276167,55.332682010803,50.8854675149622,42.8928773179997,57.4766782826644
95,52.2604794949113,48.2769622547081,53.9584025722309,52.978972099387,50.9183785172748,56.4783652031222
96,52.171040027781,47.4195408998178,54.7077801204149,59.195181751152,49.3506729978308,49.5179535646609
97,50.7958679031946,46.2783597412103,54.2081308872989,53.3896173700108,51.3263123876078,54.7386827970769
98,49.5928690200014,46.4287482030854,53.9882179133275,49.4051971179598,43.3824265161361,56.2356505713696
99,49.3849579959941,45.9471592610212,52.6306280574273,43.5171367197428,49.0450533545548,56.7119152490905
100,50.2078065259715,46.1885812330095,52.7319028248634,53.849184135928,44.7861122061069,47.2360644784512
101,50.6020561172512,45.901802248824,53.0341530651282,53.135583689947,51.5466247586089,53.3728629872781
102,48.0597877874643,45.8312710960228,53.1828747343614,47.4245345484899,44.3974937654028,50.1824466881224
103,47.7569407277137,45.2106603402114,53.2715575530641,46.0685791813213,49.8345322329011,57.6673865799817
104,46.9163567742504,46.9800647324531,51.7798033909928,50.6816293277428,51.2894174455882,47.7598520657831
105,48.7098629031568,45.9009039313995,52.1785505118474,46.7454767031239,48.516132469926,58.7715464593515
106,48.2147256345672,48.2658719120416,53.0474376543871,49.1727102969843,48.9763661832726,50.9857821406618
107,49.1795832929083,49.4417625697131,53.321166803605,52.2576990870998,49.7765821696784,46.2083329388978
108,48.896626318309,49.9486675326625,53.4198958697327,45.120544255076,50.3194648534365,52.7614953165532
109,46.8837080226203,49.936893863105,54.0280269074245,46.7798298797079,42.5472514429316,61.2411122321893
110,46.3017599302328,49.1995263200686,54.4359902329766,53.1323870470131,43.8516127296343,56.9356223615715
111,47.0721997170062,48.9316464711973,54.6270296041032,41.2738069950844,51.12415751774,59.3562762458699
112,46.7548403906436,48.8135849837782,53.841465609094,44.3288535412278,55.2117524296951,53.0382449576124
113,46.3663140495107,48.750757821131,54.6146146479866,51.2101419212448,44.8539130243464,47.297845028021
114,47.2312808040561,47.9704035933987,55.6864778890002,46.5056164545872,52.1020261485676,49.8298723186878
115,46.1010668061211,46.3812736996836,56.6224401161716,56.4797363725612,50.6020711160618,55.576353651228
116,45.7786585922479,47.8803450641389,58.2914929856995,45.1263674758469,44.1695601056455,58.9533998451345
117,45.5976662887881,48.2696952969901,57.6717583447157,44.7625340572114,54.5869295126229,59.4108697859042
118,44.5466036032062,48.5811259896169,56.0758259645685,49.7521050639845,49.8959329568377,52.6649988440789
119,44.3737616660878,49.2506126436196,56.0313206405426,46.2909204944353,48.2171837447868,54.6867116511295
120,44.1266555760519,50.2809888931301,54.5518262960567,36.801151721407,58.1280658303202,50.6537669044576
121,44.7403872814758,50.1762959210379,56.4197689907817,40.836936545571,54.9210958969515,60.9397509507408
122,45.5500985223214,50.360142412715,55.7080841133499,49.5998393019629,46.0331590333252,56.7586374532861
123,47.0598217990014,51.256055072394,55.1821970770686,48.494166643548,53.1487546649856,60.8028502601211
124,48.2696597709861,51.9700262796792,55.8202937619339,50.3657114124213,50.0689844900032,65.3759249392377
125,48.5880626625515,52.3127932032115,54.1724574506405,50.3385570576474,58.9953525613023,48.905819218617
126,46.9387913766929,52.1739021898347,51.0661944084101,49.5366890661109,60.9639484349509,57.8577466100854
127,46.0057139006582,53.5350685809589,50.4319261885238,48.871135155848,59.8535625736271,53.3047334077483
128,45.6281332664428,55.5209058196113,51.1549560322035,45.6338576272071,53.1867521193437,51.0195796738997
129,44.5867563657926,54.2580193513715,50.2594523261137,43.7047854223304,46.4130238943616,49.1562049878473
130,44.6372060047196,54.2947713306001,50.1811771400289,55.2582638400901,51.0460874158419,54.4192619805409
131,44.9851428746868,53.8104563165292,49.8572876729197,38.6616818916494,49.8742200059368,44.2357204316867
132,45.8406529521879,55.6462134592409,50.697376141792,48.429243826984,59.1638111750798,50.0789336565764
133,47.0200770311841,56.3373288836537,51.2579809681677,45.2827977227181,54.8578702306292,51.5989061662103
134,48.1969976469257,56.3003757903571,51.808007360186,51.9083024341519,56.5381783452756,46.8212426490497
135,47.3737365096396,57.0467146392019,50.906890156924,42.1113713481966,59.0516381553583,43.1207533344108
136,48.5436765302005,57.1507931318793,50.2082636047633,52.1682567193262,57.55230595065,50.6349805579701
137,47.1145218202387,57.3431938082658,50.3994293916078,50.7674164658877,57.8296451015545,47.4672320499423
138,47.4464599373745,56.7198135744018,49.1728082919368,45.9110928473356,55.0384232802517,45.04629475873
139,46.6706586291427,55.3733146130767,51.8280760381654,49.7461765630943,53.8300989211983,49.8051538092521
140,46.5326541059734,53.1997734395133,52.6105662707419,37.0875993980093,54.9547763693819,49.4904196395236
141,45.4991981061768,52.167685939632,54.7338616922689,43.4945287404744,53.0693915889312,56.6603797553318
142,46.6962739010093,52.7401188767076,53.9773241175875,39.1575525258952,50.5498604715067,55.9096749719289
143,46.6431627526756,53.1269743369142,54.31168823607,47.0535667385383,54.5445589169387,52.1751739017635
144,43.6566879205883,52.6025610858056,52.5085734775839,47.4288614940386,45.0457478914546,51.4576138179843
145,43.7717195157149,51.6464925453096,53.8376005123814,44.591727871664,54.0372075707977,59.1923644328695
146,44.6147411739283,49.5587254026111,55.5841521410703,44.1410752449541,51.0376417748789,56.3391550185639
147,43.5176693664528,50.399408298047,55.8501551069503,45.4920055402178,59.7929468939644,55.0943176422443
148,44.7437347028413,51.0616054051799,56.2618817241709,47.6191217114126,48.5393802121174,52.8940985553056
149,46.2104390043989,51.2234658181175,55.1990822808283,45.9609804987704,51.9082433533197,55.7547525851497
150,47.5770367023187,53.026563715906,54.4387400213093,40.1083365592027,51.1167450104823,58.4794289859769
151,47.8253909279109,54.2012191569246,54.7046353837571,37.4579866748146,46.9993043604052,58.4971329139183
152,46.24644166737,54.9901756757645,53.5308211726525,46.354718175357,59.1521853185924,45.8179717508482
153,47.9539833382455,56.0715707883291,55.2550449715257,48.225378453558,46.0232352909824,58.1503003467182
154,47.9864420551095,56.1741322284969,54.9883996476236,52.9604253389241,58.4154380015687,56.7691455153498
155,48.8715241204611,57.8495618339907,55.0959967520833,55.9733501369681,60.8684182725615,61.714174566491
156,49.37277706635,56.5133659417763,55.4861503983802,45.2136372088374,59.7380066455117,62.5281787530204
157,51.2069253698253,54.7630709744055,54.192574306367,52.8445052519832,58.919533636433,52.0039017454851
158,51.1700294918597,53.1437815161371,53.9719259780445,42.7307460267974,59.2609099370061,50.8404435163501
159,52.6482589103178,52.210231904441,52.9975546860176,52.8713641041792,49.754420355493,55.2431261880563
160,53.3267692867218,52.2644332498231,52.4060421202262,53.2155666606169,45.1175707362517,49.3375696575373
161,53.7510683435638,52.1741782189445,52.2337189483536,48.2448264530975,51.5797832825215,51.6745407754079
162,53.8457764598207,51.6644069596473,50.3603331365356,48.3392914780473,53.4366128420764,57.1594045046919
163,50.712200998208,52.1076195891978,49.4861958095271,51.339044740091,56.029254018077,46.2666924201818
164,51.4220391848442,49.3109480106824,48.483402674292,49.9394227027747,52.8703650435738,46.7894065212484
165,52.1504845732763,47.2470269004821,48.8888526845739,56.833522106629,46.9114742822004,42.4506643871867
166,53.5176693451037,46.8807341050452,49.8491808612975,55.1976463067108,45.3401868870306,56.365197134416
167,52.8749562591554,46.5021340559624,49.4114700615834,52.7950938859205,51.1169278656451,41.4970303996712
168,54.8244843983002,47.6299433447275,49.0819631181087,54.542335457708,47.5065278003221,49.6263642592344
169,54.420052969279,48.3808499964409,48.8065964930953,51.9813470147768,45.3311438557111,49.9720259903932
170,53.6637888527636,48.9462811371669,48.5688966056205,56.0166637427308,52.8549967273742,46.7929128901163
171,53.5034477834272,48.9562319101436,48.6307923708539,52.926142695373,47.1795151572394,49.521352661461
172,51.9931195921384,50.5324478767825,49.7266689502384,49.5267789603875,53.6157569975641,52.3663422317727
173,49.9476847465018,52.1054518259412,48.9122482946561,49.472812452637,53.4036485122509,51.2631208942685
174,48.7331172113232,51.9535904487174,50.9422076626084,46.3981683469756,49.8924981258287,44.1734474290438
175,50.3680340764885,52.1776788385705,48.9158145724432,53.3496440417372,51.7060323074895,53.449754605983
176,50.0460446808694,53.0637164458019,47.8420092379449,46.984335008181,50.0241180373012,55.2634820333779
177,49.6420747502323,51.4950313807448,46.7165416718299,46.2322047085598,53.6365753878679,42.8377559566905
178,49.6167961803986,52.3211789215591,46.9568593994793,52.802226476094,49.2442440993055,48.6778261289473
179,49.1408011228487,54.1157994540479,47.8174586376613,51.5788638014703,57.4896662300501,50.8599347723368
180,49.7176276027508,53.4583462709087,46.7876381060017,50.8516456825798,45.8100382887309,46.1645914555153
181,49.9185010781226,53.7879186775959,46.3771532254905,51.0906253177598,51.2457570270594,47.4838145603236
182,49.3716534182301,54.9195505805846,46.2015030300493,47.2718395102162,52.8795424003934,45.2056089059611
183,50.4375980846364,55.9067630285521,47.290324882951,51.1364968522156,54.6746061526515,42.7196124465792
184,49.7485541800258,55.5852906894598,46.2000036728232,54.4714590675328,59.7167773158701,47.3302179269056
185,49.1365441217495,56.0469248795784,46.3597999572631,49.1427197262946,55.4883069395461,48.6175408268878
186,48.5716644407763,55.9518967887936,44.873042561271,52.1415032743873,54.5145268797559,40.2680504093283
187,50.0869456945905,56.7433900620307,44.234680299762,58.534367870966,57.8701324375377,49.6377310297682
188,49.3918385249797,55.4064457129235,45.1785436043815,42.7986195439964,59.5449190787383,39.8655692342816
189,50.7002184345656,54.3067687975085,44.9425253693724,47.8749909392812,54.7098997125546,43.500681885128
190,51.108295929513,55.4341547990027,44.9996783050556,52.8064123182486,56.9243369539824,44.2757703029743
191,51.1375994154027,57.0350270648646,44.1375279852494,50.2600234947855,54.7829033786273,37.5174880666767
192,50.733277108119,56.2536196014834,45.5837617750164,52.6931667173524,45.6679225294466,52.5875875041284
193,50.7066254269589,55.9426169013201,45.9713724943945,50.3361687274681,61.4080941073387,46.8327964490902
194,50.8128348166574,55.7737036244181,47.2953429889134,47.3989823295479,56.7995114141271,47.4693850824675
195,48.7131707967185,56.0916109000801,47.8852360226286,45.917499652614,55.8857811335169,41.9735559822379
196,49.7992913179894,56.6162693998949,47.1007838117939,48.7304223188357,58.7886007937513,46.9317294958565
197,48.8158168148799,54.6225260522936,45.9387559447056,43.7779779503251,52.6732682529516,42.225656648094
198,47.2207426238969,54.9265826552813,46.4426831666489,46.67058897656,61.0015230807053,47.3922514458572
199,47.5492206678408,55.8516610861372,45.7241377946155,50.7430324059199,52.7035753230454,46.0136248320258
200,48.8276038324762,55.8953383167564,47.074249026933,43.3384440683717,51.1737228076794,45.3724347328047
201,47.8626238433155,54.9375296650228,48.3825273828994,41.6876006487461,56.5671403368483,47.9596317371746
202,48.3217712465112,54.6876053551806,49.1878905152624,45.631619302734,56.2006996689117,50.7003599399838
203,47.2215572814183,54.3292278205602,50.0371970883409,49.2560629825936,47.572007559441,43.8014303112295
204,48.1570470536585,54.3521716617664,49.9105440067133,56.0651650812757,56.3957033122268,49.0603054652158
205,48.103697548544,54.4913625526011,50.5190061641133,38.1361826070184,65.2765911614558,55.5688396986329
206,48.0392150049263,55.2589070479991,49.4703346479424,53.5451027949414,51.0694537972489,45.5106540970632
207,47.430106965217,55.3603284041817,51.6570059177032,44.0136672686442,55.9940522927979,52.6096437975428
208,47.7737054682432,55.7863811912916,52.6625239943081,43.4837744960151,59.7002150280691,54.2532966894061
209,48.2025531434478,54.7037147789795,53.3459388664101,40.3773804361176,52.0617334077278,53.9012414373186
210,50.5175510410506,56.2942616079552,53.8567591345121,51.8914994814941,55.304718958557,59.107998956389
211,49.9945075625398,55.436858144784,53.295955506515,46.6203336907454,53.2010234502941,63.1462793114907
212,50.7101669950615,54.8175985913814,51.6669959184649,61.2288727211871,47.5913173985596,51.2849277178336
213,51.3150653332044,55.6223169214292,50.8137528017507,51.1057741700543,55.717562724434,51.8027720261736
214,51.3925753104077,55.2135732726808,51.4976928193486,45.1277350716728,52.8239501547982,50.379990820405
215,50.8088028395207,54.4651584569571,52.4593926589912,53.6457742788966,56.9915158701467,56.3239984244553
216,49.9804709431599,54.6308933588342,53.8419176296857,47.8904402322662,52.5424588654995,54.8494322372675
217,48.2848921459666,54.8840890603932,55.1574021422186,55.3471658880622,47.7492177187561,49.102922384045
218,48.1231676721102,53.5638094685947,55.2745913359237,45.598245155828,52.1646963961471,56.5748851837747
219,47.5841667704039,53.1269947887901,53.4897539705153,44.7582317474753,50.7478263096009,59.5587828973842
220,47.4434817810512,52.297846024308,53.7200814782055,35.6357770834105,55.1981643273612,51.5947530163607
221,47.3554252450453,52.8528929083195,55.5452020515447,40.2512185919298,52.1065878639375,53.9196051356795
222,47.371770851234,53.6159556542285,57.0743117266333,46.6086353311464,42.2219550340075,49.693152425176
223,46.9804256004258,54.88977522192,57.6770817670729,50.3598662210587,55.6108577947038,59.926375858114
224,47.8673358857696,55.0150956382399,56.6206049862214,46.4171259777323,59.5637576251786,60.8972251243979
225,49.7613923625137,54.5181488879858,57.1558162749632,49.7025718558066,54.4780074982618,60.3290209093314
226,50.3067448576876,53.5065209751167,56.3729693492,43.2107112200041,53.0361450318784,52.935518280422
227,51.5204182391582,55.2298713005362,56.9282299693691,46.5589613904243,58.5196805466508,57.9390144580782
228,51.7384169407448,55.3718657360567,55.7862152093872,45.5260452355818,62.1577854104274,55.3225625525397
229,54.4344082479258,54.8957067925428,56.5995410251845,61.03291412048,54.0557901778757,58.571598162654
230,55.4905042762388,54.8197278701601,56.851528771345,54.7966183115259,52.8724188164812,55.5142213496233
231,54.0370248261971,53.9199253844052,55.3957529620507,46.2957708181124,52.00077354139,60.7092108501461
232,54.8091611990407,52.7496202216026,56.7541869016078,58.1627797141493,49.2499981399191,56.5119739346411
233,54.2381291447512,51.3584958266471,56.8008137292504,51.0597876903822,53.7565188413752,58.7852268753227
234,54.4871743733461,50.4325922507974,56.7766330634222,55.957296288017,48.9579531285591,57.7205500123048
235,54.4739925468735,49.405247662167,57.1222161728768,52.9879503071215,44.2351672916887,62.3334559529172
236,53.7546302256139,48.5266879563286,55.7317613820881,54.5492545508823,53.566366884356,53.0058535166081
237,53.7221557459728,48.5975924841059,55.9787486268198,50.5728184903963,44.9672535216817,58.2422118033273
238,54.6860471457913,48.5010663423547,54.9640269986833,54.6311051050043,48.222006579985,60.459569068113
239,54.4854115936845,48.8004886870936,55.338516114265,51.4977807645981,46.564927395436,56.0522286835148
240,55.5700299261369,48.3093333450844,56.1636560514378,54.3576897792059,42.398011472113,58.8851761590003
241,55.9529990897165,47.6834442837162,55.7231142722492,48.7201315445436,47.6642126460307,54.8327936301147
242,54.7263955433283,47.4286711086324,54.7850125554313,54.4577286854723,42.1335315493048,51.0584671587814
243,53.7589115918425,46.7079942354668,54.5955181388765,52.1112540625497,47.3708435122714,63.0136554648583
244,53.2084338198714,46.6052765628747,53.9747981528501,44.9100403961743,48.5660373506128,52.5633266307919
245,52.279740511958,45.9617391261862,53.6230424122144,43.8302431455773,46.1217632558894,58.3750385001551
246,51.8721606750133,46.0856145687557,53.2247628118909,46.8425675870631,40.6369646116521,54.7002164005439
247,51.6149055198737,45.2973002332379,53.0837872093012,58.0400439062931,42.6658964189856,54.7178089870562
248,50.2366141969185,44.3723482765857,53.1731944203268,51.1681908578959,46.7884397745808,58.1112243373868
249,50.726321483267,44.4060295274598,52.7972840535037,54.3599657175547,43.8608812266032,55.6707334126367
250,51.2085697471275,44.2268022931143,53.9346185738019,48.1468474604855,47.5200179724219,48.8301593803383
251,51.3468000324482,45.7728136148818,52.7305361522816,56.0315561867612,42.3226086842622,47.0551721680496
252,51.0278565004955,45.6699755389069,51.4297475244866,43.1260979967804,41.3873780031343,46.7302356045032
253,50.7413480293263,44.9005921967004,50.7783933041609,48.9702917747013,42.6942972150142,54.8136498141049
254,51.3112308289193,45.1713547207917,51.2082960409311,49.6681003655328,40.7495446746626,52.2095614284826
255,50.2394127826564,45.7340723073608,51.5139581714043,51.2376128558286,45.6843485645212,51.2183870037987
256,51.0702695541298,46.0602955641134,51.0821200477169,42.8515715709402,52.452353326799,48.2187254259262
257,50.0860668148373,46.2535237009886,50.7933042305892,46.7509035385968,48.1361445829111,50.1709890179293
258,50.5594237375705,47.5371387320865,49.8477557504926,49.2042175408961,48.1899369648407,46.3258038517732
259,50.5062362900035,47.4539483460233,50.2503509903358,46.9738740584412,43.1526579548126,48.9388759266703
260,53.3115675350625,46.9405896985447,50.8745681197579,51.3526782189995,40.8259052865857,52.4285238833504
261,54.0054611865995,47.1053140523232,50.4177466876496,51.9397755828774,42.4626535047991,46.6190157491343
262,53.8111992160472,47.4544911001322,50.7010701285757,54.8792774858059,51.155811300999,43.6190526429582
263,53.7403357610749,49.3159043443636,50.7396590977259,50.4583078400206,48.8484456548741,50.8832104109073
264,52.6689025081704,51.2800008257087,51.2623422986321,58.3124229126005,48.9350088084266,46.4831015858396
265,54.3408257003512,50.3683546158993,51.7683486292388,58.3483485571632,52.7215861467725,45.9809074104827
266,53.6502327655891,50.2966234579169,51.2955454367751,48.8600494007518,51.1344179901461,62.5920780696148
267,54.1029872283824,50.385647350376,48.9518043359681,54.5493530987593,52.3019451864803,46.8674504291197
268,53.5951444933043,51.156097585148,49.9690378709135,48.4361313318485,51.6818991564182,46.3925456282358
269,54.9655108237411,50.9054717771237,49.4528834523518,51.5552862294962,51.6088355804034,51.5882006929778
270,53.701332324841,50.7299753752222,48.491792770634,53.6942198829946,54.9696300932578,48.0349195474295
271,55.479852873477,52.9882583469694,48.2265936126244,53.9146213646817,50.6655451425003,56.5836153542484
272,54.5414248105664,54.5093085520361,47.690464024776,55.840361120359,55.4108987065847,50.4967070695601
273,52.8148187031364,53.5636745912582,47.7899517448989,57.7864147918562,56.0020927460735,45.4032151847996
274,51.7054233079217,53.3852373213551,47.8752335500628,52.6068548795868,53.6027727879773,50.9634759055851
275,51.0010700237554,53.7798962599407,49.0074433181769,49.0231506374413,56.8653827342909,45.9271529983303
276,51.6203753462522,52.630139109382,47.3359417018093,54.2399256593933,53.1469241971107,48.4906829554591
277,50.8087936465402,52.6798614472943,46.7505159554689,54.3101572028322,48.8784578165086,51.9054884868823
278,49.1490928183097,51.9157437559342,46.3500736143931,50.3045859203394,54.7971936667393,42.2200602945906
279,49.9216420150277,52.3289636271778,47.2609284694533,45.3612711609422,43.6694177781025,44.8605654238049
280,50.4153626689231,52.2998119947392,48.2074035688106,51.7811265259705,50.5197571312934,41.946236765626
281,49.6810278692027,53.1881099168997,48.1673750898692,52.9306379707996,56.563916743159,53.0430651740872
