Trial,Mu_Option1,Mu_Option2,Mu_Option3,Reward_Option1,Reward_Option2,Reward_Option3
69,54.0338688125935,49.2888967990375,44.5091554079494,51.6312038500857,44.0328219142719,44.7445793576006
70,52.4759783409123,50.5015001743735,46.1026418531001,58.622614338344,55.1307554704123,46.8444299619336
71,52.3716490503408,50.8623226773222,46.3807985289288,57.7535023269786,58.6597700617219,36.1420026923667
72,53.0272544286654,50.0417207180708,45.5373851508989,48.4877033330917,52.362178303606,46.7069430377771
73,51.7640552244235,50.5718796072906,46.2704076343574,46.1150293142619,57.8734690190771,48.5839399387908
74,51.3412060678972,51.1490198237161,45.8651997866032,49.6076948130764,57.8955462713514,53.5017739184943
75,52.5549192048292,50.5003863371972,45.4299714277663,53.8950664478363,47.7797276934452,49.0026366937097
76,50.6092744052838,48.7035216617412,44.7791312858477,53.7358767055189,42.4423975490154,42.3602664191638
77,51.2211099722562,48.3759839241082,43.2092808535068,38.0361729474815,51.2427716529065,39.7770653394292
78,52.2259208569515,48.2411512355639,45.3157072091205,59.4633605057953,48.4000455488272,53.5777914417213
79,52.1589600668934,48.6891853879136,44.7350130392885,50.565685776359,41.2192666908442,46.3129281459291
80,53.0596241919638,49.4480421260669,44.7271531667522,53.1431501844491,48.6247033169796,47.4222585722774
81,54.8095482448297,50.8236528526645,43.4915303341362,58.4358246638022,52.9421213702328,42.2115121571661
82,55.6196458823171,50.1688419043545,44.1522072011869,57.730731372344,56.4840460681574,52.6280590130422
83,56.2019582882965,49.9019972098246,43.217160987786,51.6002931510205,50.4289818935524,38.2153663241814
84,56.3017895416552,49.6343637986163,45.4328713911499,55.734942751807,54.0571800359713,47.2239998365228
85,56.1626149984848,48.6669834733228,45.3082385258622,46.8374025724695,53.1244361428507,46.2010656806332
86,54.1090827501557,47.7923805738024,44.933144581412,54.2049818367385,49.3634732697706,42.6822471512463
87,54.6920153610247,47.3124037351579,44.2930931193366,57.937899721293,42.581725307845,39.7954971572261
88,55.024504933276,47.9864886383452,44.6974654932639,69.2183995368097,46.9711288105037,42.8574592670244
89,54.7507986757644,47.7381112915254,45.800113266804,62.08115282467,41.974521905661,49.7791237683802
90,54.9840702613308,47.7652756356544,46.4431901551394,48.3167145760529,50.464094795698,48.1278850190539
91,53.8397351130909,47.2090507691983,46.8630638141397,55.2693696043682,49.492418612349,55.9126467662633
92,54.7115583069402,46.5275975599321,44.9958850542369,51.5144530440036,51.2698723096687,43.4442390776314
93,53.8679563921931,45.0902193370936,45.4884777501528,49.0999447814785,49.539521007333,48.0768237888717
94,51.9672163300586,44.679108942344,44.4597111336766,54.1863619035539,48.7793681627788,45.598129850963
95,51.9297638428189,44.573984223028,43.8054035859056,48.6801571029741,42.0104702458413,37.9836729265558
96,52.3766680614287,44.6350026180294,42.6389973261573,48.0805455034736,41.7108178304385,40.6135305431745
97,52.3927402866383,44.2997533941993,43.0386597612501,50.9461193571581,43.5625024310721,44.203351056613
98,55.3506079083461,44.7427509855264,42.9403925130953,60.262411883338,52.237834329341,47.8812730281993
99,55.9507100655817,44.427925464131,43.6923696110555,56.3440038544996,48.6884756227984,42.567240338159
100,55.3837444047743,43.1268083378641,43.341541034805,54.8072050747831,40.9458431318554,38.0603084536081
101,55.5557356819435,42.7455889048112,41.9274116420744,53.3480159942115,39.1207420947085,42.6965084824737
102,55.4087372549582,41.1181641753677,43.2879944153916,59.8031788923049,42.4445077632003,32.6611698382921
103,54.1812671409339,39.8842825003091,42.7725053029506,55.0614390988241,42.5681770482293,46.1262527171587
104,54.4598417759254,39.1299780671639,44.3922981164011,54.6035450987351,42.141340180581,44.1004397312211
105,55.2699830750695,37.7962246879523,45.3479293820215,50.3540493766201,34.1002371677953,47.3823509123016
106,53.7531355301599,38.4394899959875,47.0601323058592,54.9958200904901,39.9490659344473,56.27752292628
107,53.841616024596,38.7064999258842,48.3006973838663,61.3261370248836,36.9296167757967,49.0437492050938
108,54.2092138858647,39.1254205523891,47.7475725737931,51.9828563044406,41.0600182990905,47.3973603344867
109,54.2887399372402,39.2309579239398,46.7125415733387,59.0625795327348,34.344334376009,38.0887413160119
110,54.3071337032626,39.4717063739846,44.0560500135356,54.361602563179,38.0921490802363,40.6455696430018
111,55.6616163085916,39.4128174810891,43.449875600754,53.7988060332922,39.1211483515418,49.4406346413648
112,55.3674390586234,38.6045193853855,43.4044784683092,52.3339944722839,36.7374401272903,44.5778186928993
113,57.0331552178329,39.3624079270722,44.4644992480256,56.7315759896218,38.0161803456525,47.9371039765271
114,55.0876607149384,40.7152229444991,44.855334892041,55.3726854741249,44.3521201296408,43.8945959064517
115,54.4451485042212,39.8616070764025,43.8547476829817,48.0783048490051,44.3981132129594,40.5918397793838
116,55.7175786806997,40.9916765702792,44.3834730199554,56.1647111313399,38.32698979144,39.4687141998899
117,53.3075216015718,42.8978194986696,45.2700151791951,50.3432885892475,44.8958848853765,39.7325500197693
118,53.7727692149829,42.4296151455818,47.0823494125965,55.3881633400913,44.1565481134451,43.2814824955277
119,54.018786800276,42.486909647656,47.0191257041897,52.2816489997112,44.680065100429,45.9696645536912
120,53.3254928895867,44.1139331670081,46.3351022700769,47.1384895737684,46.8081863526909,51.0757811589767
121,52.101316419842,44.3028990630569,46.4227326535186,53.0147149244737,48.870101749999,59.3416851112378
122,51.0359012128679,45.1119290165286,47.3823291883035,50.1602988386817,49.6039166696005,47.5571818736004
123,52.8332184675725,44.8296576098068,48.9094975611912,44.5311534797329,39.2045592771834,49.7801689480165
124,53.8123678383176,46.13646741575,48.3628545720884,55.06658259756,49.0304578425279,44.2367029191385
125,53.4269742744574,45.118587206826,48.1208227084718,51.451432421917,49.3339766971889,48.1739627701251
126,50.800502879121,44.8244673442234,47.8847441787229,45.9657859877154,46.082664475506,50.5596968339945
127,50.2146354704177,47.2720498942333,48.451207455509,49.7762515980204,48.5104091991429,38.9178683985046
128,49.9921856692136,47.4483843254428,46.7168777050124,48.0671266476023,47.4310604167692,47.83026197729
129,51.4939979449043,48.0755562458832,47.5351054045463,50.0935645278456,45.9271695453973,47.6520252390203
130,51.0560386998465,47.0312929489179,45.6685459958932,44.4357450749105,48.9308850799928,51.1466789701628
131,50.7469678609551,47.1582567111833,44.4566318895305,50.5215084210465,46.0944431561235,34.4199684082239
132,50.3262879859225,48.2541717495829,44.1727625502699,50.2405826763633,53.8360801767543,45.65473544752
133,50.7131103961988,48.4933976931706,42.9657319022048,46.7921935629509,46.0727904704581,37.0641752854001
134,50.245173959264,47.7640632747135,43.7387675195153,50.6712090898298,56.2561977484337,50.4508218841608
135,49.1836779531802,48.1173479210512,44.6896195797557,51.9752311964333,45.9623220269276,46.298972921107
136,49.1647382991691,48.6256378716087,44.8441347314044,50.0562912766124,50.3875869201659,33.3900351022736
137,49.3145540803165,45.9484636275956,46.2701206358019,48.8482062512073,42.5916988096353,46.0112859913152
138,50.2501256451344,45.1666818522963,45.6296434962044,55.8323200468004,48.0462444838028,49.5780236097
139,50.2541029440771,44.0059082543492,48.0535381743948,50.6969063368707,45.3845526897848,54.4164745816694
140,52.1174095241876,43.0123132571365,47.8598595820176,44.2303782248997,48.1206992268712,45.1936926353737
141,49.699421121885,43.8286251404617,48.6090451335183,55.0449246606442,36.2264840862024,46.9645743597404
142,49.8671799364195,45.326160156678,47.8487390839544,49.643781343613,43.6440597307563,43.0385230448985
143,50.0561103637467,43.7766409888572,47.3438475508131,51.2323362896447,41.733509525478,48.0781532112655
144,47.5978705260384,46.137450777233,47.6307113031745,50.6749761829298,42.8184077623859,52.3332636507586
145,48.7131670729503,45.1271424200836,47.7471352120175,50.8101431425109,43.9596902392868,48.2545667338231
146,49.0432911377761,46.4275636505184,47.7976832236751,43.5385801624218,43.8771447745865,49.4514287288037
147,48.8913335579258,45.6015327827475,47.960418272154,45.8375177426375,44.5252331605614,46.3917615815289
148,50.6578376091871,45.8539813617493,46.4211774707099,45.8281409210972,49.4194417124316,42.0717445942687
149,50.6639445084575,47.4776248795623,47.5388915868176,52.8723738572703,44.5898557622996,44.9939388815682
150,50.5928489571123,45.685146106091,47.3875181314616,49.7324530442652,42.1051051554397,46.0516094614521
151,49.9861976602507,43.4744393308728,47.5046142597921,52.3009417728438,47.9359512477778,50.0906898468906
152,50.9299575106847,42.6902784824567,45.742221290109,53.2387460525846,43.63558804296,42.1528020690272
153,51.1352839110121,42.4964570773823,47.0620587899598,52.3168487113986,48.6978357488678,41.690873975898
154,50.1174521331087,41.6602982074063,48.8189239598351,54.0172383882641,39.7919415829897,48.3873516580993
155,49.0188675065528,41.9292210896017,49.7499799523473,44.6992449988614,34.5621191576169,47.8266152079692
156,47.3950147889565,42.661759089899,49.7528562129834,46.0022919132683,47.2530175385118,53.9015291840602
157,48.5567539751102,42.7796060490033,48.7926559607943,50.5179466329421,45.6863491416729,56.0887816941225
158,48.1788631047001,42.1843466977431,48.6398069887978,50.351008551606,41.0795635370748,51.3055312842462
159,47.5141340880394,42.2546949026501,48.696284371993,53.3958020173428,43.7620320164508,41.1247616302186
160,49.4592574336576,44.4139756055831,49.0162486065074,50.4658058343335,50.163293914006,42.8134573001439
161,50.6383527655722,45.5367501541738,48.9825752634265,45.566520386246,44.6826846573932,42.0341078405142
162,50.6001220952854,44.7731037287862,49.0190311357744,45.7396996764779,40.7546009281402,50.3839909677503
163,50.2114686101823,46.1987777826054,49.2155811529919,51.3925125906293,48.9634570970356,48.9405539106168
164,51.0642851683077,47.333530542585,50.0791166391175,48.096080963422,47.9742635679017,54.2188589369065
165,51.9672564521944,47.034963789127,49.7613595758952,60.1587675428854,33.0517112940347,54.7079881371791
166,53.2012799784232,46.457828780301,51.0304491964378,44.7325963761147,48.4307166037528,53.9391569490194
167,52.3890842301654,45.9407679499331,50.9117921547749,56.7605437764378,44.4153065821445,47.0813657619468
168,52.4378169573237,47.1579268815589,52.4495287499984,49.1588902410329,50.9431026549673,50.6909741695965
169,53.1485568326149,47.766612184026,53.9697804325359,52.6238475619998,43.7054771111534,53.798989175444
170,52.0342614237222,47.1178820566467,54.8666129160439,54.4563414643362,43.3578817787685,53.9099425395718
171,52.3946021223626,47.8954481465445,55.0325676281967,53.1923105032274,47.2713962726704,59.4779816372436
172,52.695084385906,46.8409685094636,54.9546307700508,47.2722012401213,44.5336757813434,58.6459180814572
173,51.3477833202168,47.8811878374291,55.6410904915638,54.4865652689349,43.0381051596442,58.5423005079824
174,53.0085098745815,48.4929929130481,55.8950691884898,46.9102666449112,41.7095137883725,51.7479843958756
175,51.9932701812999,48.9664162853725,57.6365761319951,51.0191102404638,49.9432547804149,54.8211796861462
176,53.3689870480221,49.4431755040167,57.9048967112283,51.5926054441653,60.6083406259909,46.6191724174604
177,53.7690549561151,48.6977547927356,57.8646126054825,52.6025180961865,49.0240694849931,57.4309311765233
178,53.8069171919084,49.2239897783764,59.8868235239311,53.0718392554808,53.2402601814564,58.6898972147757
179,53.8612921079514,50.1737280134537,59.5651196158385,57.7989000569719,51.4032013930674,64.8630631329747
180,52.4283090572244,49.7022572412856,59.0797837007505,54.1284992869108,44.7407369016317,52.611886798341
181,53.5956215667596,48.4720677411749,58.6484459470284,55.6253736206774,52.4528305354348,69.3222885617444
182,53.0026702597775,48.6662984281095,59.6880817039754,50.9151305378394,47.7167550752021,62.0478390047379
183,52.1393626228822,47.7694971242859,58.5921057954521,59.9883351486033,45.7604545755794,60.1207141102081
184,51.629558494184,48.456907300152,57.4683863706348,49.3660804211685,53.202443233606,55.4852505559007
185,51.4739009278144,49.3171549031913,59.5914027483245,51.4903949068122,49.6217667816921,49.3834309136595
186,50.0340450164963,47.7379873367231,60.3442965882417,53.4101446368106,54.4896386808542,59.9149535636264
187,50.1759324128799,47.6960382753563,59.1785406943024,50.6159712188213,52.9262816126525,55.5509668250685
188,49.4525843476639,47.3396588115836,59.0913989538567,51.6746160940364,45.370348745395,64.9994641043928
189,48.638164380959,45.5910467534479,59.5861303025017,47.3138848603946,40.2181633299205,67.0000211244189
190,48.6129057355845,45.8965150227928,58.170635375136,42.101035886692,43.981159223516,64.7202438676759
191,48.8363138132356,46.3121559597387,57.4066249440174,47.9743788719689,42.1818352325157,60.8354407855369
192,49.8589565971161,46.3087345183322,57.9597403830521,54.9572643279958,49.7171889492012,50.0881757244815
193,50.6566394029913,46.9422672011915,57.534725646491,53.3992929119783,53.4008760952414,64.5554066884029
194,49.6689220304032,47.5161944362056,56.0627599250901,49.6176825646446,44.1850177636518,50.9206956135869
195,50.0641616198865,48.1033002182437,56.2805880110758,53.5037457540681,42.2465867912981,54.9652969838157
196,50.6008050819701,49.2512044687924,56.4111250691003,53.7523029042109,57.1124833263968,65.0561793614142
197,49.8846948016958,48.947780306166,57.6708645324771,57.2069054468514,51.1581354548845,56.2289298487881
198,49.5387435790071,49.8333051130215,59.9206122969557,60.8457156864117,46.6417709308527,64.7284204266063
199,49.9652490308351,47.939105878974,60.110431245628,49.0014275888456,41.5876508347671,62.9228551961111
200,50.5656497009749,48.9225125000994,59.670523749657,49.8694977664345,52.5481608442719,55.5279241823702
201,50.0075787573895,49.4214390906148,59.5936731438954,51.7307787637173,53.8590120690839,56.7222342830055
202,47.4509591860953,49.9554394373492,61.122703004381,52.2953232021292,48.7455352991768,54.7517766535563
203,45.9568626313465,49.55364870724,60.3585141305746,42.1733793152973,48.3490164733472,60.445537311343
204,46.4290920468922,51.9900167867834,61.2130543210536,49.8153830503095,54.959540455883,66.0195769467126
205,46.0740275132948,52.0583863699175,60.8945363463191,46.3726051689572,50.7961249314391,56.3899222829673
206,45.8441948152861,49.8562317775057,60.3661748533036,42.2759682001942,47.0979246088891,62.6032519424696
207,45.1275912919969,48.5018437929534,62.4117443776654,42.4234117820512,51.1914970567325,65.9232588185818
208,44.8598238768243,48.8903601487217,63.3200858813867,39.2694295795729,45.0333826819961,70.4394527931808
209,44.5909016911397,47.6682339435523,63.1795284392065,45.4556957822812,55.1093738759596,64.916975744533
210,44.3525140911653,49.6370764665426,64.4196410726363,48.5485486505628,51.645316577449,64.4512293067578
211,46.1263834641553,51.0779211804405,65.195047023388,42.3664612936641,48.0462006609962,67.9006874376854
212,45.8379363334785,50.721184252748,65.5642330458807,50.6361889717554,53.3129221103978,66.6839163682179
213,45.2095308724497,49.6195054157665,64.2686848074966,44.2459023974725,50.983594718515,55.9225865610311
214,43.2783443847999,48.9338996708048,64.2159328293855,42.8948214767496,52.7687518561117,66.6318214022805
215,42.8389693659028,47.1686274423815,64.115168076458,34.4062816001355,40.8875924479795,56.9928598328262
216,41.6795562490942,47.6673500086883,65.467156571218,47.0048616912869,52.23519875823,63.35769293721
217,42.7127291384362,47.7002933406482,64.9639209027754,41.4449739223508,50.618716332556,68.3771436277407
218,42.7800420774021,46.3616138020448,64.0604792105144,41.310959439386,50.3440449957846,69.8047559662137
219,42.4389969153059,45.6313383297303,63.1265598792859,50.5637544314215,50.0197927688136,60.2444968394431
220,42.6840486229783,45.1313876224981,62.2992504708093,41.6744032774908,49.009376942962,61.5099087585821
221,42.6907312892186,44.9366753470227,60.6909930397996,46.7396335242155,41.1483740003954,54.4174586420275
222,43.4300026293763,45.3176213649136,59.7774399624602,43.8945689832038,48.7148436385823,50.6460848338371
223,43.4293584341087,45.7798334838022,59.2455556347009,55.1384796218853,47.4848974412706,50.8470709870544
224,43.7758745547009,43.6492116204726,58.5599043242167,40.2752842334418,43.4937974429176,53.8126543876861
225,44.7692577461861,42.9488560841391,58.8773122078358,47.3413930072067,37.7907022354799,53.1281030999353
226,45.3977355590346,43.2034601842246,58.0500285130892,47.0371795182848,41.5347137054385,61.9499059010128
227,44.8180137069973,43.3367514661244,56.8255462422723,42.166628435364,39.5038952805818,61.5224161570799
228,47.6198564105224,42.3700785715503,56.7691147411853,49.8776100300814,46.3405893078846,62.4841908766019
229,45.6212007000631,40.8988913765965,57.1600610978381,49.9170007665937,37.6008597620329,67.7094762469919
230,45.1483274316504,41.8931844521186,56.3351480059117,38.2601787979269,37.0706450879453,51.7449544765943
231,45.1604214696382,42.4121832916573,55.238219019212,46.6312744454554,40.492061676443,62.3645148829689
232,43.7746139462202,44.5936557457122,55.6177237339915,50.3046787116315,45.1256469904046,54.6899521698624
233,42.8519627848465,45.1914870028221,56.1840150307124,44.382315343564,45.950495544612,53.4618297919015
234,43.5092133024294,45.7537079620139,55.6506577006705,41.038312289753,42.5776714409977,56.7439314213042
235,44.1020609954381,45.7981915089832,57.265704162267,44.1242728344826,40.9408995848213,53.7021791563691
236,43.9455927357512,46.5674580378158,57.4166576677853,42.9065185367218,52.442608407275,61.7583877707495
237,44.7706554270342,46.2468935825151,57.6857330343833,44.8160311182828,51.169301584257,52.3585954269352
238,44.8586754767065,45.4427812598022,56.734784476152,46.261113965121,44.4604056520356,60.6758807692586
239,46.229539489509,45.9311648416071,56.6194896552792,40.5032288425415,49.8524424972338,61.875465801214
240,46.3286331009414,45.9492700624048,56.569101680799,53.8423155511115,41.7395280117978,56.5046495211516
241,48.0468876352963,45.1256848816634,55.5455492526648,48.2472148460687,50.9283501481223,53.8636021397819
242,47.9800945919488,44.8921410993406,55.1830923194513,50.7426000185365,42.884300525964,46.1996105239527
243,47.3259297297612,44.9977653771608,55.0246634982355,50.0566871784423,41.0167046368621,52.1088787971156
244,47.2554165960732,45.51549759194,54.4610718348718,44.7178081764617,43.5955799424045,56.0417698040557
245,48.9337222091269,44.8480116889154,55.0433263952741,45.9792536889319,46.5858335511669,60.5945690750358
246,47.8689413670842,46.0084054272412,54.5057017757492,51.6085940703258,44.424714659219,51.1507615756263
247,48.7573512712479,45.7965422295471,53.7068133880047,50.4035079255873,42.270655197291,48.2209959045098
248,48.3481994104951,45.0536894724715,53.5872467857234,46.118617156828,46.053450125514,54.9628366561005
249,49.7779246825222,45.5675856685659,54.396315596514,53.7066423314963,46.9074558657474,59.5079726180932
250,51.1526400358841,47.4916655645862,53.3890824352596,59.9708995740036,45.7437034051176,55.6609323347005
251,49.8948869422976,48.276948551735,53.2282235731212,42.1189908679074,50.4677845746207,65.1028204845957
252,49.9905441339664,47.5245538487228,53.7552390476592,42.2177886532092,45.4950998708561,51.0053895202761
253,48.7763811405719,47.5848366928415,53.1178931381515,55.1110600718654,35.2686319555246,51.28290158552
254,48.7716505727242,47.0880814779413,52.1625351767611,49.9226988989575,50.373652318275,56.1988287218214
255,47.9716797743123,46.4573171459541,51.2496821281156,54.2273835441208,51.9709756397189,50.3782563468316
256,47.0815006615079,44.5173526971833,51.4711693646419,49.0748116579801,38.9038934610697,57.6828372856863
257,47.98510108648,43.8703527220423,51.7889226470051,45.4663022075304,44.2621478923874,52.3733974249185
258,49.8186701268923,45.5259924171547,52.7519234881482,48.0883682483289,36.8220452269322,58.3141041532047
259,48.2081797211673,46.9376721516462,51.4985263867124,46.7591056023327,41.7228277528825,53.7479878895834
260,47.1590138333317,48.4545598394526,51.7619934680546,42.0667529938151,41.8686948257743,52.0051070768476
261,46.0613821800142,49.6417671485624,50.1701483652751,50.8144446219242,50.8297825251024,51.4277435696995
262,46.0446191327033,50.2400107630702,49.0506749139003,47.8693085705448,55.2355491727463,51.0122346297984
263,45.121742784346,51.9357774750906,48.3389090687092,48.9441940079587,49.5898970732482,51.6558119393609
264,45.417848237553,52.0942408322455,48.5266993665296,49.9087345852488,55.7859899437791,47.2846567466488
265,43.0545719230042,52.265209993159,47.7722508967524,41.3078943956498,54.268861431176,53.5738021062777
266,42.9853121416215,52.0660291527658,47.2851287788508,45.5770377424054,49.1240124154677,47.1528700860627
267,40.4681123561259,50.0452670854156,47.536378610681,41.9026522843804,47.6510056220565,47.6916345904437
268,41.0182840416411,49.0377412936367,48.1790220108067,36.8418937475411,50.8935600404855,53.9723278816548
269,40.8764484007152,48.9227080582621,47.0887246442565,36.8754920282969,48.8712226926396,37.7244642135288
270,40.8307963022416,48.7962961378777,46.523473492299,40.002440205228,54.5207680476619,51.4383405715531
271,40.9814626423046,48.659920788584,45.5394976281898,37.8334881601277,51.6272282631438,46.8710186347986
272,40.7819677191883,48.1983113065564,44.8308427100189,36.6395633649438,46.0751478032677,51.7174593918009
273,41.4917440826825,48.2947378055229,43.8983965025204,42.9714268174298,44.5960838551872,50.3252092333659
274,40.3522819143363,50.2952643101309,44.6481406903626,39.4838379816598,48.9794351654893,49.0837861271031
275,40.582999037985,50.768738525288,44.8224768367336,38.9417128022308,47.6019001708588,43.6870981943182
276,41.6680049041651,52.5206909009619,46.2525026083056,48.4383415061298,62.1620432056082,51.4219169802897
277,41.2693966405858,52.8964554979238,47.0756638610204,43.8367027586963,51.5844266641536,50.9573921055857
278,40.3187603855317,52.1676428851979,45.4585614672373,36.517609324812,49.565264429118,39.573910640594
279,41.2282519314543,53.8601392944628,44.9246639982687,37.5442851992424,53.6752404856728,49.0845750962173
280,40.4552829512641,53.1533992436551,44.8559191474037,42.530656788872,47.9801924486566,42.9938922590341
281,40.6623477619775,53.3885203215263,46.712083712447,46.2190183304368,50.4338465475892,43.7296899203934
